,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(33),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(33) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,1448.7458193979933,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1448.7458193979933,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287682355771044,0.0,0.0,0.018747320087856338,0.051485486209070376,4.269959304412364e-07,0.0009970552563435897,1.1104729059879499e-06,3.65400788744359e-07,0.0,0.0,0.0010310619840653065,6.977328671019317e-09,3.5534932162752583e-07,0.9989651984639932,2.9795999908612373e-06,3.885550157576013e-07,6.71662982885649e-14,3.1312620304810636e-13,1.0820667855263516e-11,8.155240499853599e-15,0.0,9.059075588788192e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.519362156341167e-11,1.0228230274971926e-10,2.9155735028774064e-14,6.807999135141976e-11,-6.818820181260258e-11,2.4949918611313117e-14,0.0,0.0,8.986082271336526e-19,-1.9506367217865927e-20,-9.08219896094963e-19,1.8797033185414e-21,1.5278727432080213e-23,-1.8915027591737845e-21,-7.515073539958359e-21,8.603001487978266e-26,1.3202376109778854e-25,3.4811054238490554e-20,0.0,1.8183174193149173e-21,0.0,8.519362156341167e-11,6.818820181260258e-11,6.818664380903317e-11,6.805860720391576e-11,6.775985636648582e-11,1.1404246509701367e-15,6.041693404784357e-14,1.0618580360401168e-13,1.0209490893365351e-10,-1.0228230274971926e-10,2.9155735028774064e-14,6.810494039662223e-11,6.807999135141976e-11,2.4949953422367355e-14,2.4949918611313117e-14,4.175864335245684e-16,6.917768215394949e-14,3.2215965002758475e-13,3.721042825401794e-13,1.9650634256562002e-14,99.88895270940121,0.08551548183402417,99.84130494270131,0.07317957546467117,0.9989656026481023,3.553494654028537e-07,2.9796011964157144e-06,0.0010310624012358645
999,1449.665551839465,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1449.665551839465,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681988229529,0.0,0.0,0.01878320669103248,0.051486788499906115,3.722346616495513e-05,0.0009236205684109316,2.4092068125214074e-07,7.210308513588138e-07,0.0,0.0,0.0010415024527141144,7.0432995585302365e-09,3.289147457520112e-07,0.9989549985371304,2.764016360090041e-06,3.8987615795434496e-07,6.691838756682212e-16,3.121221619925167e-15,5.8119160505423945e-12,1.620164986206926e-14,0.0,9.153759802176804e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.274319545481941e-11,1.0237136373588492e-10,2.5416578580928183e-12,6.078909424445111e-11,-6.824757587390605e-11,4.904825215074136e-14,0.0,0.0,-2.276885784354237e-12,-8.590414125500682e-20,2.2767002966166495e-12,9.59193726931604e-19,4.021387015540561e-21,-9.938346034192527e-19,1.0620530732690523e-19,-1.8752170350189718e-25,-3.615360888224932e-23,1.8450108040438543e-16,0.0,9.970118260634694e-19,0.0,8.274319545481941e-11,6.824757587390605e-11,6.824600913558147e-11,6.811730154083239e-11,6.781666221911495e-11,1.144145147623632e-15,6.041677952889895e-14,1.0597608924363137e-13,1.0218395409260323e-10,-1.0237136373588492e-10,2.5416578580928183e-12,6.31150272942989e-11,6.078909424445111e-11,4.923275323114575e-14,4.904825215074136e-14,4.224869716421941e-16,6.985744733965332e-14,3.249374593785065e-13,3.753438532205777e-13,1.987254345739824e-14,99.9759079318748,7.7054368513713,92.1458656327871,0.14869751584159613,0.9989554041919916,3.289148793174528e-07,2.7640174824996336e-06,0.0010415028756466122
999,1452.9230769230771,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1452.9230769230771,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287682267045654,0.0,-1.8419196582507698e-28,0.018747296984920742,0.0514855786692947,4.7559314538219727e-07,0.000996996264449644,1.0485048514791514e-06,3.772787727157851e-07,0.0,9.704113161742365e-29,0.0010853833172049538,7.32204445568677e-09,3.560679139679835e-07,0.9989107870009332,3.0535942877144503e-06,4.029331328848813e-07,6.580072912422998e-14,3.053100688190824e-13,1.0961340786197909e-11,8.732441114527172e-15,0.0,9.752629060703585e-09,5.123588579007272e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.519518682764979e-11,1.0228864956589895e-10,3.2474004721298924e-14,6.807596614243418e-11,-6.819243306489806e-11,2.576099977410321e-14,0.0,0.0,3.0685352306666124e-18,2.9915452949868374e-20,-3.0778746711953112e-18,-1.6830760245890094e-20,-1.0307718544563836e-22,1.6743478958775112e-20,9.731620694341136e-22,1.2381960768349e-26,-1.2641969322709847e-25,-4.761119632581227e-21,0.0,-1.6597527473431522e-20,0.0,8.519518682764979e-11,6.819243306489806e-11,6.819081441156798e-11,6.805853613651518e-11,6.774947378533737e-11,1.1775946526080501e-15,6.145546904786125e-14,1.0743354630210613e-13,1.020978697417047e-10,-1.0228864956589895e-10,3.2474004721298924e-14,6.81017240595725e-11,6.807596614243418e-11,2.5760995012983574e-14,2.576099977410321e-14,4.410577043061269e-16,7.244145836184274e-14,3.3552573228554495e-13,3.876950208420616e-13,2.071324410715974e-14,99.89514951485208,0.09524224841942483,99.82920391825834,0.07555383332221632,0.9989112065632787,3.5606806352357055e-07,3.053595570284624e-06,0.0010853837730874774
999,1453.8461538461538,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1453.8461538461538,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681834897076,0.0,0.0,0.018786777289271462,0.051486805322436234,4.0822664804729214e-05,0.0009164881915644236,2.2913898577720596e-07,6.939032300263203e-07,0.0,0.0,0.0010962670850503424,7.390568564024375e-09,3.2703080567456496e-07,0.9989001733924586,2.8108414355705126e-06,4.043976389485681e-07,6.555539049821754e-16,3.04363509839547e-15,6.039446102525071e-12,1.6168587641437312e-14,0.0,9.85598308393303e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.249937004157116e-11,1.023725704427385e-10,2.787415012038372e-12,6.112253758683296e-11,-6.824838029321678e-11,4.7267403707380066e-14,0.0,0.0,-1.4563647633173922e-12,-9.175594002563373e-20,1.456251747148996e-12,2.7242211197456554e-20,-2.6303962200622678e-20,-8.025443304778429e-20,5.909084154351265e-20,1.3415684098550615e-25,-9.035978839861492e-24,1.1304748268808396e-16,0.0,8.067596633771746e-20,0.0,8.249937004157116e-11,6.824838029321678e-11,6.824675240711558e-11,6.811377043173944e-11,6.78027772137973e-11,1.1816596941785905e-15,6.146713406058543e-14,1.0723279467145812e-13,1.0218174469334593e-10,-1.023725704427385e-10,2.787415012038372e-12,6.2626169785172e-11,6.112253758683296e-11,4.7380451190068143e-14,4.7267403707380066e-14,4.461673161736844e-16,7.314266832578276e-14,3.383702256660945e-13,3.9101491142168326e-13,2.094406921040137e-14,99.97708610142229,8.346565709658961,91.511897960349,0.1415363299920386,0.9989005945791438,3.27030943567244e-07,2.8108426207630054e-06,0.0010962675472918275
999,1456.521739130435,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1456.521739130435,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.92876821186794,0.0,0.0,0.018751156383116047,0.05148671216632807,5.1074783247057135e-06,0.0009877963762238056,2.9229184079211767e-07,7.234362263862086e-07,0.0,0.0,0.00113413524673027,7.630704132717446e-09,3.5339423352769726e-07,0.9988619932191396,3.0858108237671507e-06,4.14336221250045e-07,6.469710344080262e-15,2.990310060708295e-14,7.1144506618264724e-12,1.7273935012514502e-14,0.0,1.0354979197501669e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.493164257021096e-11,1.0236610220777392e-10,3.487440462009721e-13,6.744789991276756e-11,-6.824406808557532e-11,4.93966833953766e-14,0.0,0.0,1.1343751733974506e-16,-7.159650805960219e-20,-1.1390377940242194e-16,2.318836962133551e-19,9.185871499531112e-22,-2.3074807416754783e-19,-4.979865137217974e-21,-7.703068967302136e-26,5.179976248043252e-24,3.1072532754458e-19,0.0,2.3005380750460336e-19,0.0,8.493164257021096e-11,6.824406808557532e-11,6.824239826764303e-11,6.810645633629387e-11,6.778819208378485e-11,1.2073069083291402e-15,6.220250750374139e-14,1.0823218774689715e-13,1.02172776548396e-10,-1.0236610220777392e-10,3.487440462009721e-13,6.749718300310885e-11,6.744789991276756e-11,4.9396994120704145e-14,4.93966833953766e-14,4.625160038433523e-16,7.540924675766487e-14,3.47643819018359e-13,4.0183176610360943e-13,2.1683585622450275e-14,99.9707708159208,1.0220477092403422,98.83318776314039,0.14476452761926573,0.9988624250564058,3.5339438631036467e-07,3.08581215785346e-06,0.0011341357370501218
999,1458.0267558528428,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1458.0267558528428,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681683729652,-7.218685441686005e-26,-2.734351583974974e-24,0.018790624836643517,0.05148682124582437,4.469792869589717e-05,0.00090880265850112,2.1798032605942636e-07,6.669770439509536e-07,0.0,0.0,0.001153662981015514,7.753493341006597e-09,3.2496613312920257e-07,0.9988427176442976,2.85664279435388e-06,4.193917200509512e-07,6.422796203017353e-16,2.968444037442938e-15,6.2716898286148255e-12,1.6113849579119838e-14,0.0,1.0608987202964521e-08,5.2675976378542245e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.223663461970115e-11,1.0238074035334156e-10,3.052022210924777e-12,5.7557087568271825e-11,-6.82491422975849e-11,4.5214306381035246e-14,0.0,0.0,-4.4902263244052865e-12,-7.0278331368862e-15,4.496926365961965e-12,-1.3770867682606771e-18,-3.4984303460287514e-21,2.2588059835387398e-18,1.3852167580109242e-19,1.8940234789994403e-25,-1.1079696564235673e-23,3.275968635711203e-16,0.0,-8.220149606558715e-19,0.0,8.223663461970115e-11,6.82491422975849e-11,6.824745085466106e-11,6.811004146762875e-11,6.778833945195879e-11,1.220238659508852e-15,6.253248746101343e-14,1.0850082529072801e-13,1.0217939038559782e-10,-1.0238074035334156e-10,3.052022210924777e-12,6.20995558374784e-11,5.7557087568271825e-11,4.5541903244606366e-14,4.5214306381035246e-14,4.710657426525453e-16,7.656820397326449e-14,3.5230188182458493e-13,4.0727339035984134e-13,2.2068583195621207e-14,99.97820196739407,9.574737252115945,90.28341741593154,0.14184533195251764,0.99884315490363,3.2496627538831094e-07,2.85664404489483e-06,0.0011536634860498862
999,1460.8695652173913,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1460.8695652173913,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287682026438718,0.0,0.0,0.018751722809018243,0.051486734771088234,5.699432644650561e-06,0.0009866521837015505,2.768811040119241e-07,7.112785714444427e-07,0.0,0.0,0.0011958810483788495,8.020451374153628e-09,3.538021565199774e-07,0.9988001530069472,3.162650858672895e-06,4.3028577220252493e-07,6.3340684782233025e-15,2.9133984893117e-14,7.42470350640713e-12,1.7635044361445067e-14,0.0,1.117795733938182e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.489295369116549e-11,1.0236768057574412e-10,3.891633199559625e-13,6.736966049586922e-11,-6.824512035184007e-11,4.8566855725454064e-14,0.0,0.0,6.358762258424162e-19,-4.756777075729198e-20,-4.966176973360461e-19,-9.08262407159124e-20,-1.3310271077031954e-21,8.872178984000091e-20,-8.278517261073831e-24,-3.274971825243135e-25,1.1299012517661594e-24,1.2820942045918553e-21,0.0,-8.95299217714776e-20,0.0,8.489295369116549e-11,6.824512035184007e-11,6.824338275488663e-11,6.810271414043918e-11,6.777301176761407e-11,1.2482408515223795e-15,6.332338588472793e-14,1.0957345335135183e-13,1.0217064109085337e-10,-1.0236768057574412e-10,3.891633199559625e-13,6.741822685625907e-11,6.736966049586922e-11,4.856685700754827e-14,4.8566855725454064e-14,4.893561101931726e-16,7.908282552475819e-14,3.6253513088211027e-13,4.192130448115936e-13,2.2894357235389817e-14,99.9723118895988,1.1404868659463927,98.7171825025813,0.14233063147231245,0.9988006019594865,3.538023155511671e-07,3.1626522802587143e-06,0.001195881585917647
999,1461.2775919732444,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1461.2775919732444,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287682106542904,0.0,0.0,0.018747280281931303,0.05148574736968479,5.895554574668186e-07,0.0009968374475773838,9.354447497521784e-07,3.9924630915361036e-07,0.0,0.0,0.0012020078960109546,8.058979935460622e-09,3.5758618291119954e-07,0.9987939745075358,3.2075208798482457e-06,4.331245145453701e-07,6.317473665133646e-14,2.903816856012188e-13,1.1302936537605958e-11,9.9351914495717e-15,0.0,1.1294229323487716e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.519630520405228e-11,1.0230022940414286e-10,4.0255473035816416e-14,6.806511626024359e-11,-6.820015292532913e-11,2.7260955617198727e-14,0.0,0.0,-3.791658279919271e-18,-1.4284340064004934e-20,3.795959347493426e-18,4.772767510945614e-21,-8.885748484615564e-23,-4.9161116910905874e-21,-1.2299866732554545e-21,1.258138480518887e-25,3.9511202843261686e-25,6.5692488975279965e-21,0.0,4.875749326263255e-21,0.0,8.519630520405228e-11,6.820015292532913e-11,6.819840605559016e-11,6.805717775576565e-11,6.772640865293351e-11,1.2551761874415518e-15,6.358035286912826e-14,1.0997144004690033e-13,1.0210242322912692e-10,-1.0230022940414286e-10,4.0255473035816416e-14,6.809238101838938e-11,6.806511626024359e-11,2.7260962186447624e-14,2.7260955617198727e-14,4.916947815094959e-16,7.939481792419797e-14,3.6377283357818576e-13,4.206601497800007e-13,2.299919162814313e-14,99.9064555250248,0.11805098245879839,99.80200504096658,0.07994397657463126,0.998794426451417,3.5758634471522667e-07,3.20752233121807e-06,0.0012020084399070208
999,1462.2073578595318,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1462.2073578595318,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681535350608,2.5069963940238965e-26,2.0420045708980644e-26,0.01879475726239461,0.05148683625331497,4.885722090806369e-05,0.0009005480515230599,2.0741138969998875e-07,6.402654088267297e-07,0.0,0.0,0.0012137925323565842,8.132632772720324e-09,3.227097615684475e-07,0.9987825291467142,2.9011866417984518e-06,4.3486931311850173e-07,6.29350084552232e-16,2.895564733363414e-15,6.508104872647716e-12,1.6036413293224517e-14,0.0,1.1416052298180867e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.195444749951064e-11,1.0237478190685038e-10,3.3360231835119215e-12,1.0548621351413878e-10,-6.824986384568192e-11,4.6862233437994845e-14,0.0,0.0,4.3998962320798256e-11,1.3904765812354385e-17,-4.399583207290266e-11,2.207382904892097e-19,-1.8361115464947087e-21,-4.798926580829721e-19,2.863117657092619e-20,-1.880644398046892e-27,-1.9810329435791453e-23,-3.1442281146499853e-15,0.0,3.0783232317938677e-19,0.0,8.195444749951064e-11,6.824986384568192e-11,6.824810668134143e-11,6.810611247428939e-11,6.777333901143402e-11,1.2599013018718257e-15,6.361269173264334e-14,1.0977962445329313e-13,1.0217689535264288e-10,-1.0237478190685038e-10,3.3360231835119215e-12,6.153409944655946e-11,1.0548621351413878e-10,4.3718005323344866e-14,4.6862233437994845e-14,4.972344074342847e-16,8.013865102869579e-14,3.667451811832335e-13,4.2413251730155643e-13,2.3248241485483946e-14,99.97925886102999,5.94381151101711,93.97269378069747,0.08349470828541958,0.9987829830181977,3.227099082157445e-07,2.9011879601694153e-06,0.0012137930839339309
999,1465.2173913043478,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1465.2173913043478,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681934086016,0.0,0.0,0.01875235491133348,0.051486756051750716,6.3561933470418095e-06,0.0009853784266468345,2.623526850273029e-07,6.986556353600042e-07,0.0,0.0,0.001260684641992901,8.428308682376075e-09,3.541895558326692e-07,0.9987352528829428,3.2410170860079358e-06,4.467698991276034e-07,6.202073859045865e-15,2.838909358918528e-14,7.749873146168965e-12,1.798393914133083e-14,0.0,1.2062412350177383e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.48497803412567e-11,1.0236916855174627e-10,4.3400764321966205e-13,6.728270281956654e-11,-6.824611236707805e-11,4.770492657885666e-14,0.0,0.0,1.5436879358899724e-17,-7.39706262775545e-22,-1.5639168384359758e-17,1.7867447613026904e-19,7.547731274120316e-22,-1.7755261242449398e-19,-4.85250840424208e-22,-8.146093251674256e-26,-2.452057372465542e-24,2.34079351223891e-20,0.0,1.7823196812696037e-19,0.0,8.48497803412567e-11,6.824611236707805e-11,6.824430437697035e-11,6.809873373861326e-11,6.775718950926772e-11,1.290370670438496e-15,6.446060109623822e-14,1.1092761438260415e-13,1.0216832309686354e-10,-1.0236916855174627e-10,4.3400764321966205e-13,6.733039213038496e-11,6.728270281956654e-11,4.770494998679178e-14,4.770492657885666e-14,5.176199225044952e-16,8.291802785387193e-14,3.7799524391549356e-13,4.3726384546614183e-13,2.416686799376012e-14,99.97376473149727,1.2718894278642714,98.58830798404632,0.13980258808939855,0.9987357195606069,3.5418972133434155e-07,3.241018600433584e-06,0.0012606852310713002
999,1465.4548494983276,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1465.4548494983276,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287682033059218,0.0,0.0,0.018747287232774718,0.05148582425824883,6.560971857522018e-07,0.0009967360040277929,8.839141311844633e-07,4.0918770995918866e-07,0.0,0.0,0.0012645220960080731,8.452353850398588e-09,3.583782244940176e-07,0.9987313625250236,3.2874274317762707e-06,4.489600555358058e-07,6.191220286380584e-14,2.8325316076193923e-13,1.1504289961984899e-11,1.055617433731834e-14,0.0,1.2149042306969427e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.519582046490742e-11,1.0230550830659369e-10,4.4799013298020205e-14,6.805819425278851e-11,-6.820367149119126e-11,2.7939770328726347e-14,0.0,0.0,1.4143522112837743e-18,-1.0694246061903224e-18,-3.3148768136925488e-19,-1.4656813273827097e-20,-6.236271097553774e-23,1.418449556744002e-20,-2.7741040960867833e-22,-3.1774055084853997e-25,-2.8979594214199084e-26,1.4885254845935266e-21,0.0,-1.4115976194685125e-20,0.0,8.519582046490742e-11,6.820367149119126e-11,6.820185689648997e-11,6.805591120119454e-11,6.771373047128945e-11,1.2956271169233114e-15,6.46663713873524e-14,1.1126050328348815e-13,1.0210405776830868e-10,-1.0230550830659369e-10,4.4799013298020205e-14,6.808613369311809e-11,6.805819425278851e-11,2.793977181725184e-14,2.7939770328726347e-14,5.189678617819566e-16,8.309391888708914e-14,3.786805168960655e-13,4.3806645068827974e-13,2.4226967072633072e-14,99.91160858688156,0.1313683328259045,99.78670126787699,0.08193039929711261,0.9987318315028375,3.5837839277894643e-07,3.2874289754651827e-06,0.0012645226897941807
999,1466.3879598662206,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1466.3879598662206,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681389156958,0.0,0.0,0.01879918078354804,0.0514868504593569,5.330678996593789e-05,0.0008917118637895565,1.9740037013221755e-07,6.137872737513091e-07,0.0,0.0,0.0012767615675259546,8.528563393216323e-09,3.202522755481144e-07,0.9987195022810113,2.944241639472808e-06,4.5084156884370745e-07,6.167546598782465e-16,2.824916354012065e-15,6.748104989340632e-12,1.5935436641924162e-14,0.0,1.2280647911805663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.165238415453931e-11,1.023758226494564e-10,3.639844624756904e-12,2.059447924696034e-11,-6.82505484742371e-11,3.917599558846157e-14,0.0,0.0,-4.029529032411037e-11,-1.5822448921926002e-18,4.0292558786758785e-11,-2.031613538771903e-18,-3.48706145936755e-21,1.1895624418530679e-18,1.0941008871322027e-18,3.859738637065367e-26,-7.845291122182622e-24,2.734054610611681e-15,0.0,-1.1835690664555947e-18,0.0,8.165238415453931e-11,6.82505484742371e-11,6.82487219853971e-11,6.810198102346546e-11,6.775776551323543e-11,1.3006673329665284e-15,6.47076161972669e-14,1.1106867586240434e-13,1.0217425883215149e-10,-1.023758226494564e-10,3.639844624756904e-12,6.09289480839182e-11,2.059447924696034e-11,4.191005019907325e-14,3.917599558846157e-14,5.247274061399512e-16,8.385874047345576e-14,3.817131910461801e-13,4.41612566827454e-13,2.448527566738827e-14,99.98025996298679,26.043051297394975,73.67664485232599,0.2803038502790389,0.9987199733348247,3.2025242659758856e-07,2.9442430281472545e-06,0.0012767621697204684
999,1469.5652173913047,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1469.5652173913047,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681841790298,0.0,0.0,0.01875305886353661,0.05148677608741704,7.083967478537478e-06,0.0009839626181970757,2.4865447406264626e-07,6.856298668161532e-07,0.0,0.0,0.0013286700779853644,8.854952287969495e-09,3.5454811353827635e-07,0.9986671688746246,3.320822164187558e-06,4.638015544316389e-07,6.0736107232094715e-15,2.7667547171135943e-14,8.090205546892375e-12,1.8320264070515406e-14,0.0,1.3012463316644968e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.480170101127222e-11,1.0237057153985068e-10,4.837008399143535e-13,6.718615721819192e-11,-6.824704769648892e-11,4.681568007046239e-14,0.0,0.0,1.4240068501359915e-16,3.8082684543602474e-21,-1.422768380496836e-16,1.411170125015465e-20,3.902962661090705e-22,-1.3699668369875208e-20,6.7762106724861465e-22,7.647533159574577e-26,-9.083638660311323e-25,-1.429508294094401e-19,0.0,1.3816513790824274e-20,0.0,8.480170101127222e-11,6.824704769648892e-11,6.824516660551023e-11,6.809451326274903e-11,6.774071396516272e-11,1.3337194177456842e-15,6.561402622769417e-14,1.1229417036747607e-13,1.0216582589230142e-10,-1.0237057153985068e-10,4.837008399143535e-13,6.72328304784735e-11,6.718615721819192e-11,4.681553711963297e-14,4.681568007046239e-14,5.4737088332739015e-16,8.692040683450605e-14,3.9403956028194104e-13,4.560035888386689e-13,2.550373534459187e-14,99.97513455259374,1.4174967147647772,98.4453088310947,0.13719445414051692,0.998667653904647,3.54548285734264e-07,3.3208237770356607e-06,0.0013286707232903247
