,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(33),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(33) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,360.9163879598662,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,360.9163879598662,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999983,0.050000000000000086,8.787525274418288e-23,4.548775535706028e-27,0.000999999999999939,3.180282553117853e-27,0.0,0.0,1.1164809269579644e-11,9.31141291710165e-15,1.4544007781194217e-10,0.0001194113868707208,0.9998774192132092,2.9160352600623843e-17,6.625243629052216e-12,5.249533614225204e-12,3.1692314309820538e-06,2.3298301665152074e-35,0.0,3.2509545482881603e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0284236716967497e-24,6.1768944838508735e-24,5.998724680144553e-30,3.1041607994258436e-34,-4.120039858822049e-24,2.164876925556013e-34,0.0,0.0,1.8889627959677508e-29,-1.724248237039652e-29,-3.8410665950472114e-31,-4.120029201474608e-24,4.113658494820541e-24,-3.129211821365367e-31,-1.9379978827902405e-30,-4.738896911478256e-31,6.3721618019083116e-27,5.402057310478704e-37,0.0,6.621442602457599e-33,0.0,1.0284236716967497e-24,4.120039858822049e-24,4.1200417592883415e-24,3.977516836809361e-24,-1.915268488350603e-24,3.751588777031964e-32,1.425159850503724e-25,6.0343526725928924e-24,8.546209259011874e-30,-6.1768944838508735e-24,5.998724680144553e-30,-3.83579215526492e-31,3.1041607994258436e-34,2.170278982866492e-34,2.164876925556013e-34,1.5703299745475912e-35,9.448849889143882e-30,-5.414075334574559e-27,-5.404633090518171e-27,9.34539128185896e-38,6.093216209368535e-12,99.99380413800283,0.0025871903074502697,0.0036086716897251116,0.00011941176531565978,1.4544053874839735e-10,0.9998805880780789,1.1164844653688927e-11
999,365.2173913043478,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,365.2173913043478,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000003,2.308294365554161e-22,6.68396773297652e-27,0.000999999999999984,4.077840084331008e-27,0.0,0.0,5.784151392181492e-12,4.4355100198384304e-15,8.2947272954442e-11,3.98599808464555e-05,0.9999564019982256,1.3230325260622451e-17,2.6379409953826767e-12,2.125834017361953e-12,3.7379274281808176e-06,1.3457178350537863e-35,0.0,1.7907145856708855e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7439508431374354e-25,1.6487824007843324e-24,1.57573531848273e-29,4.5625080115386515e-34,-1.0986611766280495e-24,2.7830600135069438e-34,0.0,0.0,1.3625440824631747e-27,-1.3475583510084985e-27,-2.3057459500964924e-32,-1.0986451618195311e-24,1.0974853260087443e-24,5.103365479498427e-31,-1.5738449345427094e-29,4.4877944990366235e-31,1.159647627329216e-27,4.931748322003808e-38,0.0,4.8427608442324696e-33,0.0,2.7439508431374354e-25,1.0986611766280495e-24,1.0986768972664135e-24,8.112555938560253e-25,-2.6156816972630703e-25,1.7805809915539392e-32,2.8741813086429373e-25,1.360016365023595e-24,3.287396195718066e-31,-1.6487824007843324e-24,1.57573531848273e-29,-2.2322853380977143e-32,4.5625080115386515e-34,2.7835531883391437e-34,2.7830600135069438e-34,5.1715410302213866e-36,2.741577626085701e-30,-9.313766266721426e-28,-9.28639886640768e-28,5.4078619150104415e-39,1.6046192152785466e-12,99.99678616630518,0.0014476928093837263,0.001766140885428776,3.986012984091819e-05,8.294758300688314e-11,0.9999601397814273,5.784173013028028e-12
999,365.26755852842814,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,365.26755852842814,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.019999999999999997,0.05000000000000005,2.3340041633179674e-22,1.3492763663877055e-26,0.0009999999999999692,8.2187709104345e-27,0.0,0.0,7.976133952880327e-12,6.110494393640843e-15,1.656244746296017e-10,6.650713465575522e-05,0.9999301313107142,2.054830641139801e-17,3.626607467236786e-12,3.1525709448052685e-12,3.3613742439971576e-06,3.4969231660218087e-35,0.0,2.2909215765814137e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2173752782446e-25,3.097433945357715e-24,1.5932854072881945e-29,9.210020489158224e-34,-2.0904388003467993e-24,5.6080952829094915e-34,0.0,0.0,-3.644845808938778e-26,3.5964401876896715e-26,-4.164556804458983e-31,-2.089922886610862e-24,2.0868549369727236e-24,9.998844390380795e-33,4.836879447960065e-28,-9.162453249756786e-32,3.0688157583358016e-27,1.9526667269275914e-37,0.0,2.286714629596948e-34,0.0,5.2173752782446e-25,2.0904388003467993e-24,2.08995510214112e-24,2.023456542884817e-24,-9.770916983233054e-25,1.0250573968547058e-32,6.649301538885637e-26,3.066903061836131e-24,2.2597590187115558e-30,-3.097433945357715e-24,1.5932854072881945e-29,-4.1497367360201885e-31,9.210020489158224e-34,5.610047949636418e-34,5.6080952829094915e-34,1.0309433220020113e-35,5.645752862134242e-30,-2.9249752446253968e-27,-2.9193297101567316e-27,3.1439055258950916e-38,3.0791341698588326e-12,99.99359031918995,0.0028900754736456706,0.0035196053364016044,6.650735821232743e-05,1.6562503135844012e-10,0.9999334924681864,7.976160763795807e-12
999,369.5652173913044,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,369.5652173913044,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000002,5.988300567793855e-22,2.289677115851803e-26,0.0009999999999999898,1.2210373958951402e-26,0.0,0.0,4.642360721959034e-12,3.2770544587874177e-15,1.1160405786428186e-10,2.5844283497425085e-05,0.9999703206175748,1.0914489575590727e-17,1.6328651827709716e-12,1.42436920009414e-12,3.834979620728258e-06,2.713155777063755e-35,0.0,1.4343150680775932e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7571343559114667e-25,1.0544987710015143e-24,4.087855069833501e-29,1.5630246831757754e-33,-7.031294741938552e-25,8.3352730841381e-34,0.0,0.0,2.4131916663910715e-29,-2.4452294569904474e-29,-5.642895136090809e-32,-7.0304739378633655e-25,7.0260824386932265e-25,2.9408350186668764e-34,1.4855172255038014e-31,-3.8659638099036653e-32,4.394165299206093e-28,1.3913693449319014e-39,0.0,7.781250959364387e-36,0.0,1.7571343559114667e-25,7.031294741938552e-25,7.031293180908855e-25,5.289476716709388e-25,-1.769720743051834e-25,7.547073621544043e-33,1.7417966219225133e-25,8.802945163544294e-25,1.3261318753699019e-31,-1.0544987710015143e-24,4.087855069833501e-29,-5.403239797794916e-32,1.5630246831757754e-33,8.335286997831549e-34,8.3352730841381e-34,4.173490155722609e-36,2.0304385806688422e-30,-6.324942773958113e-28,-6.3046384242551845e-28,2.615115722531776e-39,1.0191500421363742e-12,99.99604933194166,0.0019117151985069436,0.0020389528598200213,2.5844382610184805e-05,1.1160448586555231e-10,0.999974155501143,4.642378525400279e-12
999,373.9130434782609,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,373.9130434782609,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000003,1.5194396455477801e-21,7.396643119642783e-26,0.0009999999999999935,3.4586403046458195e-26,0.0,0.0,3.7412496725358975e-12,2.4359835598861638e-15,1.4470593937331178e-10,1.6944800422945235e-05,0.9999791338092746,9.062622572257293e-18,1.0211493177906726e-12,9.615972931317488e-13,3.921239869858615e-06,5.358448076280238e-35,0.0,1.154708611274247e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1345426456661221e-25,6.798340172322261e-25,1.0372307077863803e-28,5.049137598654035e-33,-4.532790817095408e-25,2.360871722887678e-33,0.0,0.0,-1.4621815837533974e-28,1.4476830608863222e-28,-9.239867637980335e-32,-4.530700390447289e-25,4.53194669885664e-25,-1.323717791039401e-31,1.4629068128500773e-30,-1.6317157619321776e-31,-1.2425142529090428e-28,8.452632367665969e-38,0.0,-4.5282233668357394e-33,0.0,1.1345426456661221e-25,4.532790817095408e-25,4.532776153910227e-25,3.468406414733813e-25,-1.197234777141935e-25,3.408365396973974e-33,1.0643563581695546e-25,5.735430920224238e-25,5.429056885024763e-32,-6.798340172322261e-25,1.0372307077863803e-28,-8.498858253193795e-32,5.049137598654035e-33,2.3609562492113542e-33,2.360871722887678e-33,3.339855679181892e-36,1.5046839673792839e-30,-4.175809086352483e-28,-4.160716931058913e-28,1.244794111161951e-39,6.505213034913027e-13,99.99529014096076,0.002433836442311671,0.00227602259693572,1.6944866867866432e-05,1.44706506802523e-10,0.9999830549846844,3.741264342938231e-12
999,382.6086956521738,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,382.6086956521738,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999997,0.05,9.18047162812285e-21,6.743408808833749e-25,0.0009999999999999972,2.4460841596497305e-25,0.0,0.0,2.506132074887458e-12,1.3963229238518505e-15,2.261782830523796e-10,7.656864521707089e-06,0.9999882700830328,6.467734725271088e-18,4.1923919690101977e-13,4.574461756883844e-13,4.072822883089002e-06,2.0714828186204866e-34,0.0,7.725818462410433e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.032725468622771e-26,2.715953433367317e-25,6.2669598098118015e-28,4.6029995163099765e-32,-1.9792598998085706e-25,1.6695789251751248e-32,0.0,0.0,-2.5731771752540804e-26,2.578546732786451e-26,-1.4984390419779445e-31,-1.9672618272865022e-25,1.9754876409922682e-25,-3.144636553757463e-32,-5.374063570267042e-29,-4.301222507285413e-32,-8.223120120632393e-28,9.94733748190006e-37,0.0,3.3657288772973105e-36,0.0,5.032725468622771e-26,1.9792598998085706e-25,1.9797972966584126e-25,1.561366988636166e-25,-5.657072043701156e-26,9.485628490137295e-34,4.1842220978244594e-26,2.5553857877419566e-25,9.963592780986682e-33,-2.715953433367317e-25,6.2669598098118015e-28,-8.711712504919525e-32,4.6029995163099765e-32,1.669678398549944e-32,1.6695789251751248e-32,2.1556484249957868e-36,8.537869236363503e-31,-1.6577269633606318e-28,-1.6491891062277968e-28,2.7245278137767247e-40,2.8189256484623115e-13,99.99366387021597,0.0036722015171379288,0.002663928266898705,7.65689570689386e-06,2.2617920424041689e-10,0.9999923428756077,2.5061422819632926e-12
999,382.6722408026756,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,382.6722408026756,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05,9.299099477251531e-21,8.377623911736478e-25,0.0009999999999999957,3.0333696439969204e-25,0.0,0.0,2.932287669530775e-12,1.6319459809030288e-15,2.7745258266007256e-10,1.0225066204230657e-05,0.9999859672766962,8.116696204979964e-18,4.888179037782923e-13,5.702382170239023e-13,3.8073756539192894e-06,2.761806867243772e-34,0.0,8.463545881236331e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.88925749629442e-26,4.246596024985751e-25,6.3479400839072255e-28,5.718028559149546e-32,-2.726936349320257e-25,2.0700692896383932e-32,0.0,0.0,1.545020699223568e-26,-1.5488959331812507e-26,-3.7531300748807145e-31,-2.7138520085947187e-25,2.7176201174797613e-25,5.047484910003346e-33,3.865572637290279e-29,-9.751132370368611e-33,-3.763340829197382e-28,3.141705600736457e-36,0.0,-1.7886739639954632e-34,0.0,6.88925749629442e-26,2.726936349320257e-25,2.726549789775164e-25,2.6598275171493777e-25,-1.2910860330725725e-25,2.251490841847517e-34,6.670964375286419e-27,4.024996403878848e-25,3.8178441230303664e-32,-4.246596024985751e-25,6.3479400839072255e-28,-2.9742888729459136e-31,5.718028559149546e-32,2.0703834601984674e-32,2.0700692896383932e-32,2.987275615640143e-36,1.2728665609486023e-30,-3.5971404092267533e-28,-3.5844099250812824e-28,1.0735260478326051e-39,4.3368086899420177e-13,99.99223574766368,0.004503496032892859,0.003260756303423012,1.0225105135057853e-05,2.774536390305972e-10,0.999989774614479,2.932298833897076e-12
999,386.9565217391304,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,386.9565217391304,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05,2.1892125649831803e-20,1.938689020651137e-24,0.000999999999999998,6.220403890785783e-25,0.0,0.0,2.1107387174241917e-12,1.0908678868360561e-15,2.7738583415184846e-10,5.313514073834765e-06,0.9999905334912412,5.6119333059904224e-18,2.787697381823519e-13,3.2581057428412075e-13,4.152714582645638e-06,4.1293780089648605e-34,0.0,6.520364920644228e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.549855022168751e-26,2.0338096314046038e-25,1.4944446416600205e-27,1.3234145400642376e-31,-1.3563615239802185e-25,4.2462321161395635e-32,0.0,0.0,-2.632118697273369e-28,2.354735750637832e-28,-2.035241257654505e-31,-1.3261930744856716e-25,1.3302701367269692e-25,-1.034859195122425e-34,2.7678165102247986e-29,-8.161592301775636e-33,-4.074343039847355e-28,2.545686043947705e-37,0.0,-1.6342526768991034e-36,0.0,3.549855022168751e-26,1.3563615239802185e-25,1.356084736285128e-25,1.0834254184092501e-25,-4.0234625757322916e-26,6.0262424526459426e-34,2.726527572333373e-26,1.763511558025297e-25,4.5870363363994393e-33,-2.0338096314046038e-25,1.4944446416600205e-27,-2.8720096029026735e-32,1.3234145400642376e-31,4.246257573000003e-32,4.2462321161395635e-32,1.7825607518797945e-36,6.648302531300646e-31,-1.0061334671015095e-28,-9.994851304033578e-29,1.2832699167759998e-40,1.951563910473908e-13,99.99273140342314,0.004427458567251933,0.0028411380095959777,5.313536139436995e-06,2.7738698606099854e-10,0.9999946861843628,2.1107474827573222e-12
999,391.3043478260869,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,391.3043478260869,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.020000000000000004,0.05,5.120625164687363e-20,5.405022933695017e-24,0.0009999999999999985,1.5381915395728014e-24,0.0,0.0,1.8380884462876782e-12,8.82715070816657e-16,3.3608711931824453e-10,3.762192505440786e-06,0.9999919685338721,4.989074856255296e-18,1.9269186519189974e-13,2.3870488010706033e-13,4.268935265316658e-06,8.293454221327974e-34,0.0,5.741820132460271e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676999084198749e-26,1.1841748820453652e-25,3.495545044776505e-27,3.6886053138850023e-31,-9.477670738164693e-26,1.0495758412180248e-31,0.0,0.0,-2.2907465633129775e-26,2.3008082914492365e-26,-4.074862583484041e-31,-8.78856623166876e-26,8.610513373533856e-26,6.534979783556133e-33,-1.0066964985873131e-28,4.351524331697254e-34,1.7809814524268563e-27,1.4796752301402799e-35,0.0,-1.2523053437389373e-36,0.0,2.676999084198749e-26,9.477670738164693e-26,9.487737660084264e-26,7.658558651416677e-26,-2.9976032395454535e-26,4.2912547644727484e-34,1.8291254708316692e-26,1.2313431370503893e-25,2.2765477266466994e-33,-1.1841748820453652e-25,3.495545044776505e-27,6.634665391420015e-32,3.6886053138850023e-31,1.049723808741039e-31,1.0495758412180248e-31,1.5375418567898668e-36,5.353738697673667e-31,-6.188616565802322e-29,-6.135078899847219e-29,6.353516296116699e-41,1.5178830414797062e-13,99.99172192346653,0.005275715118913481,0.0030023614145521997,3.7622085660672346e-06,3.360885540586704e-10,0.9999962374535073,1.8380962930025584e-12
999,391.3745819397993,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,391.3745819397993,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999997,0.05,5.190585721300692e-20,6.302589667635251e-24,0.000999999999999998,1.790194179387849e-24,0.0,0.0,2.0638569307067044e-12,9.899762754827198e-16,3.867187735821111e-10,4.739920150139135e-06,0.9999912342016803,5.9502688768603076e-18,2.1556329934724454e-13,2.834725938373335e-13,4.025488886526512e-06,1.001186529853201e-33,0.0,6.080257789546131e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.374703460361269e-26,1.8272542919815338e-25,3.543302951678584e-27,4.3011382577578685e-31,-1.226219196141382e-25,1.2215063957314838e-31,0.0,0.0,-3.0329916088147493e-28,3.191627440289893e-28,-5.721608414952235e-31,-1.1555039608784399e-25,1.1372679526503148e-25,-1.0677007514983773e-31,-1.5809975992763052e-29,-1.144711328257893e-31,1.8243405999351066e-27,1.933831104073467e-35,0.0,-1.566141693033978e-36,0.0,3.374703460361269e-26,1.226219196141382e-25,1.22637729516434e-25,1.1993717772330111e-25,-5.940803269515546e-26,7.17713642543232e-35,2.6999200291152534e-27,1.8034466415480858e-25,7.686486902795178e-33,-1.8272542919815338e-25,3.543302951678584e-27,-1.9877037835247454e-32,4.3011382577578685e-31,1.221699778841891e-31,1.2215063957314838e-31,1.925609385089033e-36,7.4630884745859e-31,-1.23127998324441e-28,-1.223816859855026e-28,2.7130668021390947e-40,1.951563910473908e-13,99.99048414801423,0.006068813514478283,0.003447038471300499,4.7399392307142024e-06,3.867203303206965e-10,0.999995259671985,2.063865238774319e-12
999,395.6521739130435,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,395.6521739130435,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000002,1.1755654607968346e-19,1.4370801407163894e-23,0.000999999999999999,3.636984817084006e-24,0.0,0.0,1.7645748916067823e-12,7.8876289196276215e-16,3.955238238769177e-10,2.816047313767837e-06,0.9999926952819292,4.7764598699395976e-18,1.4759751963054298e-13,1.8910573271307846e-13,4.488273131229027e-06,1.6676818784301575e-33,0.0,5.704907413390594e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4535570540791124e-26,1.0654039841552895e-25,8.02488329080737e-27,9.804592513525926e-31,-7.34167206509776e-26,2.480794867473486e-31,0.0,0.0,1.0390567815646002e-28,-1.010870206606436e-28,-1.1028575093356906e-30,-5.736837784560801e-26,4.9989334986319546e-26,8.179443070349402e-32,-2.9335450526785836e-30,7.925066200160465e-32,7.380099503393565e-27,5.666244929777128e-35,0.0,-7.941003579367926e-37,0.0,2.4535570540791124e-26,7.34167206509776e-26,7.341965382397458e-26,5.957757178943853e-26,-2.6511885205953297e-26,3.7049942538883146e-34,1.3841507558238485e-26,9.259780202328533e-26,1.442845028431063e-33,-1.0654039841552895e-25,8.02488329080737e-27,1.2573789121354844e-31,9.804592513525926e-31,2.4813614919664643e-31,2.480794867473486e-31,1.5562759487836008e-36,4.955976912803596e-31,-4.6441375357330733e-29,-4.5945775315715253e-29,4.118671381609167e-41,1.0842021724855044e-13,99.99080059901614,0.006108307245400101,0.003091093738456693,2.8160599530150098e-06,3.9552559910397027e-10,0.9999971835427568,1.7645828115369983e-12
999,400.0,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,400.0,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05,2.6504763196894e-19,3.4942411273358354e-23,0.0009999999999999992,7.884413279498067e-24,0.0,0.0,2.0062895872709486e-12,8.361114321452613e-16,4.3304326006820324e-10,2.321388973956921e-06,0.9999927769287528,5.2098593180008814e-18,1.3457289106369058e-13,1.7139129354266032e-13,4.901246917032029e-06,3.246823023348771e-33,0.0,6.976422117702116e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1544960763342335e-26,9.762942563015242e-26,1.809321860264516e-26,2.381998292548747e-30,-6.915963277595241e-26,5.371683682161019e-31,0.0,0.0,1.5698994217883635e-27,-1.5383926697995968e-27,-2.7852330219826302e-30,-3.3001305987597673e-26,1.7612583527924386e-26,6.031404680108094e-32,-3.158448068473946e-29,7.340585130253685e-34,1.539152407486906e-26,3.0624393971199294e-34,0.0,-7.827066392211863e-36,0.0,3.1544960763342335e-26,6.915963277595241e-26,6.919121683440729e-26,5.601609875732029e-26,-2.9068613842956515e-26,4.201408818433983e-34,1.317452048372973e-26,8.291651076226206e-26,1.2942201052967844e-33,-9.762942563015242e-26,1.809321860264516e-26,1.3423988272193053e-31,2.381998292548747e-30,5.374746121558138e-31,5.371683682161019e-31,2.0889654055328508e-36,5.972815286259511e-31,-4.8204471595952163e-29,-4.760718015133597e-29,4.155756638835488e-41,8.673617379884035e-14,99.99044944681827,0.006581943353591116,0.002968609828142437,2.32140035171395e-06,4.330453825306821e-10,0.9999976781645966,2.006299420640414e-12
999,404.3478260869565,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,404.3478260869565,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02000000000000001,0.05,5.872290021774671e-19,7.446185533076333e-23,0.000999999999999999,1.501688992035741e-23,0.0,0.0,2.7739687710538596e-12,1.0795067058295196e-15,4.2331121192844165e-10,2.254577057278273e-06,0.9999922987729222,6.785376126436186e-18,1.4993516310078117e-13,1.86206669148078e-13,5.446223597976342e-06,5.931457853287787e-33,0.0,1.0561661400141256e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.997887667298354e-26,1.334878869378787e-25,4.0086615920329444e-26,5.078986843323338e-30,-9.334314990163404e-26,1.02387715700065e-30,0.0,0.0,3.692229846216834e-28,-3.716246422514844e-28,-4.222981132484077e-30,-1.316039790731352e-26,-6.2513301141032265e-28,8.661220430743536e-33,2.3899297410572523e-30,-9.889755523994729e-33,1.378976644524496e-26,4.135650756747131e-34,0.0,-2.529854630013258e-36,0.0,5.997887667298354e-26,9.334314990163404e-26,9.334075927570372e-26,7.511135463120273e-26,-3.527282953140127e-26,6.920915418191467e-34,1.82283540174212e-26,1.1488790601481626e-25,1.5712981845681808e-33,-1.334878869378787e-25,4.0086615920329444e-26,1.880296432915585e-30,5.078986843323338e-30,1.0242907220763249e-30,1.02387715700065e-30,4.097744849851848e-36,1.061213024588958e-30,-6.407306701142397e-29,-6.30118473593026e-29,6.707144695489005e-41,1.0842021724855044e-13,99.99111161226593,0.006334452642963338,0.0025539350911130774,2.2545893362766806e-06,4.2331351738865225e-10,0.9999977449845763,2.773983878791257e-12
