,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(13),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2_X(14),NHO_X(15),N2X(48),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(13) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(13) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],NO2_X(14) ROP [kmol/m^2 s],NHO_X(15) ROP [kmol/m^2 s],N2X(48) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NO2(13) + X(1) <=> NO2_X(14) ROP [kmol/m^2 s],NO2_X(14) <=> NO(5) + OX ROP [kmol/m^2 s],NOX + OX <=> NO2_X(14) + X(1) ROP [kmol/m^2 s],H_X(12) + NOX <=> NX + OHX ROP [kmol/m^2 s],H_X(12) + NO2_X(14) <=> NOX + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(15) + X(1) ROP [kmol/m^2 s],NHO_X(15) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],NH2_X(8) + NX <=> 2 NH_X(9) ROP [kmol/m^2 s],NHO_X(15) + NX <=> H_X(12) + N2O_X(11) ROP [kmol/m^2 s],NHO_X(15) + X(1) <=> H_X(12) + NOX ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> H_X(12) + OHX ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,Residence Time (s)
999,1000,101325.0,5.722367659350219e-09,0.001,0.02,0.05,0.929,0.05,1000.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287739815144808,0.0,0.0,0.018739484283260503,0.05148678214890129,2.690659272439386e-10,0.0009862284650149476,4.5886736022760446e-07,4.3853425948983024e-09,1.3060066573637665e-05,2.590055450273944e-05,0.9995422849298788,6.323143802398173e-08,5.2300051650974114e-08,1.0682316736734803e-13,0.00040179576236596803,3.848381657405914e-11,6.60612372056771e-13,4.8117302795267856e-09,2.4596992761067597e-18,3.3162666528342775e-10,2.9898039115929246e-05,3.8817137912352015e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.937821569422436e-11,3.507058959529383e-11,6.295287422452481e-18,2.3074618798945685e-11,-2.3380393012798024e-11,1.0260307713888903e-16,3.055640248462519e-13,-5.829135692965885e-22,7.62599666959612e-18,1.0880140264403307e-21,6.194043888115219e-23,-2.4338469374347374e-21,5.417236850882749e-20,1.9986974325132168e-25,8.661566521581872e-25,-7.244639534222673e-20,-2.862917973490958e-26,-6.158446498265738e-23,-7.605794417502847e-18,-8.822340318370443e-25,0.0,2.937821569422436e-11,2.3380393012798024e-11,2.3380392699210558e-11,2.337698707709719e-11,2.2084438585323053e-11,2.4723712748921375e-20,2.1557252331099627e-17,2.5190722311201517e-20,3.0371323831384745e-15,-3.0645787556932147e-15,6.295287422452481e-18,2.2080965701096006e-11,1.4139383203994046e-18,1.0260307710890313e-16,1.0260307713888903e-16,2.912976002051193e-19,2.6875558201458168e-17,1.543739492523379e-18,-3.4944124030871014e-11,5.766759393238097e-18,-3.055640248462519e-13,2.3074617385007362e-11,2.32581462370975e-11,-1.753093341423806e-18,-1.2202756696169814e-13,1.2993103663014895e-12,1.2979616610906004e-12,1.650282740129116e-20,3.3575053239497256e-15,1.3567036387779463e-27,1.3487052117702199e-15,-3.506752500003531e-11,99.95411326397725,5.4564091029207814e-05,99.99905612883445,0.0008893070745135517,0.999572227637549,2.590133039060698e-05,6.32333322114442e-08,0.00040180779872824805,2.242424242424242
999,1000,101325.0,5.9948425031894214e-06,0.001,0.02,0.05,0.929,0.05,1000.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287837745688666,0.0,0.0,0.018830241545750238,0.05138643162229852,1.356280187947613e-07,0.0009311739051644324,6.772114329480735e-05,7.93581634848084e-08,4.4222844301108493e-07,0.0006756865799066041,0.9881853661489034,4.59491133657325e-05,2.7969300599853557e-07,4.4693043140369735e-10,0.011064589971048913,3.440676218007771e-08,9.8822505652682e-10,1.3224643034496426e-07,1.378725278908387e-15,4.928397373528217e-08,2.791111935220236e-05,2.0939921537110284e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8557407826904268e-08,3.4267541941160174e-08,3.324326848658903e-12,2.282364925512516e-08,-2.2845027957150598e-08,1.945117800230492e-12,1.0839293091793794e-11,-3.4822700479810785e-19,-6.14623207734053e-16,3.3606545459488324e-19,-2.442046620799416e-20,-9.562210886186636e-17,-4.302178277289118e-17,-1.630786577648294e-21,1.2468972252412624e-21,1.3799212863803807e-16,-3.133415090313421e-22,4.1093712446175e-20,6.152722854716661e-16,-1.1314263660205545e-21,0.0,2.8557407826904268e-08,2.2845027957150598e-08,2.284501918530059e-08,2.066290791362681e-08,2.4971839622922176e-08,4.337456823635602e-16,1.030714898134465e-13,1.6630150180816355e-16,1.0767757563241221e-13,-2.168462891888323e-13,3.324326848658903e-12,2.2781899921105664e-08,1.432280152715614e-15,1.9451177998639668e-12,1.945117800230492e-12,8.43372644073691e-15,6.616877925421983e-13,4.8685357482050863e-14,-3.405997158976868e-08,5.635168687439896e-15,-1.0839293091793794e-11,2.2823647822845e-08,2.26294216437767e-08,-3.94017770276154e-14,-2.05066087432384e-10,5.449495805710293e-11,5.296011441711986e-11,5.850862662059045e-19,2.1813553798651705e-09,5.318346144532604e-23,1.5348436410613147e-12,-3.42673250942859e-08,93.22788567051927,0.02911710131871575,99.95384600831385,0.017036890367442915,0.9882134395008667,0.0006757057754824792,4.59504187338103e-05,0.011064904304917059,-0.7777777777777787
999,1000,101325.0,6.428073117284321e-08,0.001,0.02,0.05,0.929,0.05,1000.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928770493286756,0.0,0.0,0.018746647312835263,0.051483119030989066,1.954379480621766e-09,0.000992570031493575,2.772030483757827e-06,1.0629146647545353e-08,4.385723916327832e-06,7.806865919936499e-05,0.9986881333762466,5.711648781922422e-07,9.240482928903508e-08,1.960719187966853e-12,0.0012030531537345305,4.3116700747950684e-10,8.062931094950947e-12,1.4406213250332018e-08,1.8016243378203008e-17,1.755055480976085e-09,3.006460313073975e-05,1.58588995924859e-13,3.53631951315084e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.281114500624167e-10,3.930444310045603e-10,5.1365608131435e-16,2.608703372941034e-10,-2.620296205694693e-10,2.7935853139490307e-15,1.1526695664868877e-12,1.0140988059079944e-22,7.689239291020009e-19,4.380877718185038e-22,1.6283704031393425e-21,-1.0418632829080788e-20,1.3971762970025994e-19,-4.816418655819476e-24,1.5380389514657856e-24,-1.3471612927825206e-19,-1.3202178894552546e-25,-1.6425082681498605e-21,-7.640266135555227e-19,-2.3465740476630093e-24,0.0,3.281114500624167e-10,2.620296205694693e-10,2.620296100008713e-10,2.61688500758329e-10,2.5728989063992613e-10,7.412236967263375e-19,4.267301624216394e-16,5.271021227829868e-19,1.1379925072290695e-14,-1.1872691415074075e-14,5.1365608131435e-16,2.569462771480318e-10,1.588283611935266e-17,2.793585313766941e-15,2.7935853139490307e-15,9.837792936658995e-18,9.015801499160787e-16,5.3902728380212046e-17,-3.9145787463193767e-10,6.463313841295451e-17,-1.1526695664868877e-12,2.6087032141126724e-10,2.604650324903538e-10,-5.551255881102443e-17,-1.5579577233737066e-12,5.0794670213859585e-12,5.063697327123562e-12,6.183495337628579e-20,3.3979151125141865e-13,5.006829296224108e-26,1.576969426469417e-14,-3.930325582513103e-10,99.72279695162422,0.00039379184540122716,99.99746452005611,0.0021416880984857175,0.998718268347671,7.807101488652645e-05,5.711821128390831e-07,0.0012030894553297913,1.1919191919191918
999,1000,101325.0,6.579332246575708,0.001,0.02,0.05,0.929,0.05,1000.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289992374371449,0.0,0.0,0.019997218066163204,0.05000489796976327,1.3480232922638866e-06,5.873471499040662e-07,0.0009967065045589432,4.628936394234601e-09,2.2991150660820605e-11,0.013098410171225743,0.2872188572749093,0.15174090716375965,1.1426098367025075e-06,3.129644248372094e-07,0.5478676976674135,4.2366362117544363e-07,3.1324020948831754e-05,6.372185558614556e-06,1.0058887945956137e-11,3.258624588038565e-05,1.965632702418201e-06,3.8965986830346106e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.437620433318708e-05,0.0001328304856987951,3.625392923332361e-05,1.5796196698340178e-05,-8.855365716988526e-05,1.244912717372355e-07,6.183272345547781e-10,4.924427209187848e-17,9.895667356425146e-15,-4.8995675187895997e-17,-5.5521115091208886e-15,1.140386145011339e-12,5.160067251958056e-13,1.3552527156068802e-20,-1.0674997415568335e-18,-1.6489928446864505e-12,-8.853929518530795e-18,-5.555112483362113e-15,-6.1797882705338455e-15,9.678046254094926e-19,0.0,7.437620433318708e-05,8.855365716988526e-05,8.85483418889622e-05,7.386099957364079e-08,0.00017695780239549504,4.268411286224277e-12,5.180646333058207e-12,1.9793329150105628e-11,2.8605445604828555e-12,-5.5595528181129345e-11,3.625392923332361e-05,1.5897933542147188e-05,8.086435939688737e-12,1.2449127169570316e-07,1.244912717372355e-07,5.309872125612041e-09,4.0296794037594416e-10,6.1613211216869e-08,-0.00013162990029124463,2.1843604006571926e-11,-6.183272345547781e-10,1.5796188611904238e-05,1.4684750684206713e-05,-9.765238228505876e-09,-1.1120562487522892e-06,1.3607510797840339e-08,2.203399004845803e-09,1.5543304422135513e-17,8.847938688133875e-05,3.2678432491989155e-17,1.14041117593483e-08,-0.00013283043010325142,0.32934954410568024,81.88071278295469,17.83811951244982,0.28116770459550144,0.28724014973307466,0.01309938119852266,0.15175215620551274,0.5479083128628899,-6.81818181818182
999,1000,101325.0,6.734150657750829e-05,0.001,0.02,0.05,0.929,0.05,1000.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288198013745596,0.0,0.0,0.019026393248270868,0.051154909406634905,7.662290391622959e-07,0.0007744674230722662,0.00022340074059992257,1.4382989291122438e-07,1.1774793035884249e-07,0.0017268081588678265,0.9642305981207364,0.0003660377124292603,4.820812251383307e-07,4.486911728321851e-09,0.0336525204033618,1.9591447270422e-07,1.308234714152709e-08,4.0041016056972523e-07,9.9325467876366e-15,2.642086808500093e-07,2.267541190231611e-05,8.894117588234094e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.669882475658642e-07,3.2064335903899824e-07,2.109604831446981e-10,2.1322870094673225e-07,-2.1376223937965655e-07,3.959967861889851e-11,3.2418714545140765e-11,6.714325586236139e-19,1.1591133383522561e-15,-6.718422667473942e-19,-1.369704640095199e-19,5.547771808402406e-16,2.478793215745243e-16,-2.4219848335552647e-21,6.270546031034795e-22,-8.01510073430707e-16,1.1499878466018467e-21,-1.96407419005816e-19,-1.1599248003876707e-15,-4.816905351443562e-22,0.0,2.669882475658642e-07,2.1376223937965655e-07,2.1376197204291247e-07,1.148038889892308e-07,3.124743433519152e-07,7.590623453477932e-15,1.0115790909821782e-12,3.7180777265609675e-15,3.2641470869737834e-13,-1.4028327111059724e-12,2.109604831446981e-10,2.1306789772627952e-07,1.449404395764231e-14,3.9599678618248993e-11,3.959967861889851e-11,2.591913434704804e-13,1.1459299320474119e-11,1.901374991907825e-12,-3.1803909144608285e-07,5.2728700172946205e-14,-3.2418714545140765e-11,2.132286864526883e-07,2.106919909532063e-07,-9.511172281246246e-13,-2.569113054102338e-09,2.3186933713594741e-10,2.126358871884572e-10,1.7736354307068586e-18,9.894587895723953e-08,1.7995007998400562e-21,1.9233449946172442e-11,-3.2064195620451345e-07,77.65992594000774,0.1974085617916093,99.76553560914013,0.037055829068256295,0.9642537745431999,0.00172684966474358,0.0003660465105784555,0.033653329281478045,-1.8282828282828287
999,1000,101325.0,73.90722033525806,0.001,0.02,0.05,0.929,0.05,1000.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999319697771,0.0,0.0,0.01999975194109324,0.050000436958417466,1.2038390429265224e-07,5.21523717864384e-08,0.0009997061801749008,4.121542663922377e-10,2.1066761843481283e-12,0.013080194289490943,0.2865819487447185,0.15198148179785276,1.1419110693304668e-06,3.141692612851242e-07,0.5482820596570355,4.239059171189173e-07,3.144303543686718e-05,6.376436052578417e-06,1.0057604789067886e-11,3.265971496845192e-05,1.955938160839832e-06,3.899780647419095e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.449813133879308e-05,0.00013311482253269832,3.6368948114284655e-05,1.575565210949112e-05,-8.874321502128578e-05,1.2451512683300704e-07,6.364438649693023e-10,-2.4714356758071547e-16,1.2637814456531541e-16,2.468859002834745e-16,6.644366575031717e-17,-1.4382411261215814e-14,-6.695002625206614e-15,-3.117081245895825e-19,-1.522277024893588e-19,2.0733871298778598e-14,1.1159659080075407e-19,7.40800192592034e-17,7.682101787651833e-17,4.816259116590004e-19,0.0,7.449813133879308e-05,8.874321502128578e-05,8.873787366838882e-05,7.373886835983133e-08,0.0001773367004457188,4.283801583697673e-12,5.180416317078693e-12,1.9865081832874487e-11,2.8588713591502112e-12,-5.4057799903084464e-11,3.6368948114284655e-05,1.585737869905235e-05,8.087017886426834e-12,1.245151268003617e-07,1.2451512683300704e-07,5.337083477796334e-09,4.035008308115513e-10,6.193166670677919e-08,-0.00013191499041422666,2.189036268158217e-11,-6.364438649693023e-10,1.5755644022473233e-05,1.4645376192538681e-05,-9.794436744182324e-09,-1.1109042738763426e-06,1.3630544222834051e-08,2.201554765279125e-09,1.5534212768895414e-17,8.866906748606155e-05,3.2756945054849206e-17,1.1428989424316356e-08,-0.00013311476847488292,0.02938198250992518,81.96504697391195,17.75433209122462,0.2806209348634269,0.28660324781150587,0.013081166423056872,0.15199277721874524,0.548322808546692,-7.86868686868687
999,1000,101325.0,7.742636826811278e-09,0.001,0.02,0.05,0.929,0.05,1000.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287733212657188,0.0,0.0,0.018740363372335176,0.051486564373628516,3.246417906653164e-10,0.000987588726720901,5.796498626475868e-07,4.68409724235139e-09,1.1577602995131176e-05,2.9296363333101258e-05,0.9994867818915149,8.079093582373863e-08,5.587198588479767e-08,1.5272659022988524e-13,0.000453841168119752,5.2064952051124074e-11,8.998025276438748e-13,5.43498030233172e-09,2.9695619149137968e-18,4.0016786457660303e-10,2.9937614702075054e-05,4.6830582385660475e-14,4.110961176553029e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.97218782873608e-11,4.7446446022749404e-11,1.027719799738874e-17,3.126416962726631e-11,-3.1630965089358654e-11,1.482846518230095e-16,3.6651250415781774e-13,2.0774901534585758e-22,3.4276011834138844e-17,2.0929184736488788e-22,-1.2758794024236768e-22,-2.192244098641745e-20,-1.754425160409018e-18,1.3468458893109899e-25,7.429681331988741e-25,1.644166017890728e-18,-3.0182436996528444e-25,1.3970706436624943e-22,-3.4144259271555796e-17,-7.47268213993234e-25,0.0,3.97218782873608e-11,3.1630965089358654e-11,3.163096462821869e-11,3.162508906874032e-11,3.0069476922216195e-11,3.771939314749427e-20,3.1156791814947966e-17,3.6690000973102686e-20,3.638124257214524e-15,-3.6755131273616396e-15,1.027719799738874e-17,3.006350401673578e-11,1.9131411391935325e-18,1.482846515190938e-16,1.482846518230095e-16,4.453430044474353e-19,4.106987362613059e-17,2.374320886154287e-18,-4.727364909721416e-11,7.801834955938514e-18,-3.6651250415781774e-13,3.126416771412517e-11,3.1463400902805663e-11,-2.6613593003471142e-18,-1.672451712180541e-13,1.5672895939283003e-12,1.5654521214297927e-12,1.976842926393424e-20,5.803815875191507e-15,2.0913215553525286e-27,1.837472499252935e-15,-4.7442770489853615e-11,99.94203501373525,6.574359003076367e-05,99.9989856743782,0.0009485820317739781,0.99951676718073,2.9297242244101796e-05,8.079335960724486e-08,0.0004538547836661808,2.1111111111111107
999,1000,101325.0,8.697490026177834e-08,0.001,0.02,0.05,0.929,0.05,1000.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928770372142006,0.0,0.0,0.018747798416033492,0.05148209145794538,2.607074718105414e-09,0.0009924875796202641,3.452601996447966e-06,1.2231452703898298e-08,3.7829638709692213e-06,9.047749065300028e-05,0.9984842654953228,7.673444919640505e-07,9.953986951189858e-08,2.834591675489918e-12,0.0013943146647468734,5.828501489397711e-10,1.1059327287223476e-11,1.669618122471901e-08,2.4078514904849342e-17,2.191422697405653e-09,3.005598038008069e-05,1.8768838696414712e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4354025135478296e-10,5.314448625793729e-10,9.271077383263898e-16,3.529407533858538e-10,-3.5429657530159093e-10,4.349654566405414e-15,1.3452683424682146e-12,4.311783047328596e-21,-4.00573763076811e-20,6.137186989335976e-22,3.981202269532437e-22,5.7928696784119444e-21,-3.7293458596468567e-19,2.2181001606387157e-24,3.2562158683605998e-24,3.6431055520516936e-19,7.393835492455498e-26,-3.760606210529714e-22,3.793781161413206e-20,-2.3575234370274773e-24,0.0,4.4354025135478296e-10,3.5429657530159093e-10,3.5429655871934686e-10,3.5367744529295517e-10,3.4896609397158197e-10,1.1372682775699628e-18,6.213941051249287e-16,7.724876390924559e-19,1.3278098722876493e-14,-1.3988430639516602e-14,9.271077383263898e-16,3.4834279314475817e-10,2.1488403677568338e-17,4.349654566399743e-15,4.349654566405414e-15,1.5439182919960244e-17,1.412510582769253e-15,8.475155569819145e-17,-5.292574587482501e-10,8.739236615372391e-17,-1.3452683424682146e-12,3.5294073189745014e-10,3.5213549107205167e-10,-8.638205746912048e-17,-2.1505092058044918e-12,5.947491898320105e-12,5.926097467181406e-12,7.214903527403141e-20,6.170960981527996e-13,7.960783950938115e-26,2.1394431140977403e-14,-5.314308740765843e-10,99.65473980035519,0.0005253459727585475,99.99700992051798,0.002464733509264968,0.9985143956719905,9.048022089409875e-05,7.673676472864796e-07,0.0013943567394681595,1.0606060606060606
999,1000,101325.0,8.902150854450392,0.001,0.02,0.05,0.929,0.05,1000.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289994360647944,0.0,0.0,0.0199979429833003,0.05000362217158704,9.971913384820758e-07,4.337731211529005e-07,0.0009975643774184071,3.4213088110219232e-09,1.7131186809401777e-11,0.013093198009443292,0.2870364073229568,0.1518098158455667,1.142409938208074e-06,3.1330895332472284e-07,0.54798639738288,4.237329803915078e-07,3.135806072304038e-05,6.373403529326756e-06,1.0058527166258088e-11,3.260727075455845e-05,1.962852464743339e-06,3.8975107609322144e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.441107795919261e-05,0.0001329118223461901,3.6286836921497163e-05,1.5784588281723855e-05,-8.860788155619337e-05,1.2449814770937256e-07,6.233874743543802e-10,5.9554092428061806e-18,-2.2184650286110455e-15,-4.620064625551563e-18,1.2379688487955596e-15,-2.5278743614758505e-13,-1.1487729170700514e-13,2.439454888092385e-19,-1.014812968748636e-17,3.6604684490622693e-13,1.9625488690086118e-18,1.2307071086249768e-15,1.3646869685733991e-15,9.509930066399647e-18,0.0,7.441107795919261e-05,8.860788155619337e-05,8.860255988766523e-05,7.38259856562974e-08,0.00017706619120058615,4.272811653268562e-12,5.180578740645968e-12,1.981384626535283e-11,2.8600651137720046e-12,-5.361823485205974e-11,3.6286836921497163e-05,1.5886322127928173e-05,8.086608186978863e-12,1.2449814767863426e-07,1.2449814770937256e-07,5.317648503924875e-09,4.03120302163964e-10,6.170421791920769e-08,-0.00013171145376744906,2.1856979923926614e-11,-6.233874743543802e-10,1.5784580195115672e-05,1.4673476571659106e-05,-9.773591279073473e-09,-1.111727012295607e-06,1.3614099082445708e-08,2.2028706716119667e-09,1.5540699258002723e-17,8.853364752244335e-05,3.270090089292613e-17,1.1411228368622909e-08,-0.0001329117687279397,0.24356225815929006,81.904885826488,17.814103001449645,0.28101117206235343,0.28705770167638717,0.01309416935377047,0.15182107815163776,0.5480270508182046,-6.94949494949495
999,500,101325.0,0.00016681005372000624,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928998911781192,0.0,0.0,0.01999646236315491,0.05000696982140532,2.342772055028685e-06,5.117423836314324e-12,0.0009953132347655825,2.2309814710139585e-11,6.12305867062684e-22,0.037439368032465885,0.00999036019463816,0.9479347630537928,1.3248192993621442e-09,3.2261621424013524e-06,0.002615004351576145,3.9311201064934434e-08,0.0020167943368672807,3.0982626141473e-07,5.6831076949987926e-18,1.3282251895687575e-07,5.836496830016319e-10,6.679047848484804e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3962148609999307e-09,4.792411017152393e-09,1.5974533831435461e-09,3.489390272868448e-15,-3.194940679314591e-09,1.5212273387528005e-14,4.1750970896516415e-25,1.654361225106055e-24,6.98615698703448e-21,-1.0527539468848568e-20,-6.494444108502081e-21,-9.094399925859411e-19,-2.2747483388820512e-18,-4.2202754852455464e-21,1.5126993495327163e-20,3.1838015563355836e-18,1.1094855315390396e-25,1.7856276797348313e-24,5.957477556229081e-27,-4.89469103093839e-22,0.0,2.3962148609999307e-09,3.194940679314591e-09,3.194940231191466e-09,4.944986539817613e-20,6.3898732146233875e-09,3.9409531015809415e-18,5.777569719837973e-20,1.2613974449604736e-16,6.554537805535381e-22,-1.2696007439805254e-16,1.5974533831435461e-09,-3.5375910150831954e-10,2.690024664529049e-23,1.5212273387627143e-14,1.5212273387528005e-14,4.450916117430273e-16,1.1184214157322328e-21,8.018566801457057e-15,-4.438282325466755e-09,4.747205780924676e-21,-4.1750970896516415e-25,3.489390245968201e-15,-3.3880850517561223e-13,-3.5377780216839386e-10,-3.422978954220039e-13,1.0030987677859052e-18,-3.3764778158368595e-21,7.635252799208764e-29,3.1949406801199075e-09,1.1812886185288352e-26,1.0069647028919494e-18,-4.792410890192318e-09,0.46867652344175553,99.99893851121375,0.00010921612080208172,0.0009522726654480979,0.010010586628642841,0.03751516759243491,0.9498539471024261,0.002620298676496231,-2.222222222222223
999,500,101325.0,0.00022570197196339258,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999195698654,0.0,0.0,0.01999738533633869,0.05000515138745425,1.731540193143573e-06,3.986941885770177e-12,0.0009965360168896298,1.648302398172182e-11,5.929429427051037e-22,0.03742610764840569,0.009985788302231164,0.9479517233458321,1.3247679250983414e-09,3.230109990242448e-06,0.002614990912268334,3.934479170457391e-08,0.002017675783042855,3.098134027792833e-07,5.2216137843779965e-18,1.3283201537463887e-07,5.831851530956732e-10,6.678943400926351e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396300832243307e-09,4.792582783779716e-09,1.5975105466743782e-09,3.67833316051748e-15,-3.195055190001968e-09,1.5207157625882646e-14,5.4704627028342255e-25,-2.3264454728053903e-24,1.7475553142837317e-21,7.023992358581213e-21,9.807964819829794e-22,4.004686229117679e-18,7.764314276116743e-19,6.255966972738548e-21,-1.0503260488026312e-20,-4.783954443239856e-18,-4.595335653965856e-25,-5.4759821032311426e-24,-2.822228774518692e-26,-2.661346304261642e-21,0.0,2.396300832243307e-09,3.195055190001968e-09,3.1950547363901955e-09,4.9448427970766397e-20,6.390102222035651e-09,3.945632364626015e-18,5.782299471389749e-20,1.261903578910367e-16,6.554049094521186e-22,-1.3498317047444528e-16,1.5975105466743782e-09,-3.537780379718881e-10,3.017837671124464e-23,1.5207157625411295e-14,1.5207157625882646e-14,4.456614540250335e-16,1.1194580992847492e-21,8.022657174212399e-15,-4.4384350370100346e-09,4.747375919391009e-21,-5.4704627028342255e-25,3.678333130339103e-15,-3.3854167232619663e-13,-3.5379692245902974e-10,-3.422200054570545e-13,1.0009811854177692e-18,-3.3765597983491467e-21,7.63468350931376e-29,3.195055185882635e-09,1.1812912821640558e-26,1.0070190797074674e-18,-4.792582648796545e-09,0.3463983110370229,99.99893295588251,0.00011512580992773936,0.0009519183075478885,0.010006014357504651,0.03750191363377782,0.9498717844739762,0.002620287534741233,-2.3535353535353547
