,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(38),N2X2(45),N2X(46),NOX2(52),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(38) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,757.2240802675584,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,757.2240802675584,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289686923330692,0.0,0.0,0.019898224806938317,0.05020051735043803,6.74007899364905e-05,2.3827534834753958e-14,0.0008651647194805361,1.1384069159508264e-13,0.0,0.0,0.00011035930337999687,2.5909847053228786e-09,2.5015643220085765e-07,0.041246563066965385,0.9586324231963654,1.4386495662050924e-09,6.075327904009367e-10,1.192361190996096e-08,1.0374528802350016e-05,2.8035443266493806e-19,0.0,1.3187275765216989e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.901806682838218e-11,1.3803631250065216e-10,4.6012044430065975e-11,1.6266182980757316e-20,-9.202532657088907e-11,7.813173957411295e-20,0.0,0.0,-1.0585964788831727e-15,-1.7895291038953902e-16,4.1573853466250546e-27,7.53693507678776e-17,-7.535711423027148e-17,-7.535430923421057e-17,1.2375405530461967e-15,-1.491993225625013e-21,7.535711439291653e-17,-4.168793206867125e-22,0.0,-4.296592386689876e-21,0.0,0.0,0.0,0.0,6.901806682838218e-11,9.202532657088907e-11,9.202406148980705e-11,9.199866019648032e-11,-4.599136349536792e-11,2.6827307458612823e-17,1.3718548959376063e-15,1.3803473458554934e-10,3.4466596987335086e-23,-1.3803631250065216e-10,4.6012044430065975e-11,9.398104739156892e-20,1.6266182980757316e-20,7.771486025342625e-20,7.813173957411295e-20,7.132215482856411e-19,2.4056980451766392e-14,-1.9357415467774345e-14,4.7000025475601504e-15,2.799545725659969e-19,13.483528051946392,99.99999981251685,1.7676005436993837e-08,1.6980714592324207e-07,0.041246992212091875,2.501590349247153e-07,0.9586423971772725,0.00011036045160068939
999,761.2240802675584,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,761.2240802675584,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289725966869112,0.0,0.0,0.01991091710817756,0.050175510994891474,5.8995291840814515e-05,1.24436986007475e-13,0.0008819799175613412,4.933206149576844e-13,0.0,0.0,0.00010335173802362806,2.3872940057358395e-09,1.0426755665929877e-06,0.16438601942400938,0.8355052513988273,2.8584362645409277e-09,5.504685667633134e-10,2.3203659960635856e-08,4.2999293429776285e-06,1.0641109110195831e-18,0.0,5.834371445403562e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.041062499973204e-11,1.2082126422498362e-10,4.0273749479619384e-11,8.494820246956e-20,-8.054760103881368e-11,3.3693419915164446e-19,0.0,0.0,-8.667516943545971e-17,-1.4648392126986287e-17,-4.4218545714042204e-26,6.051690613646084e-18,-6.04982055024316e-18,-6.050536654105893e-18,1.0132031680544667e-16,7.6918964249647995e-22,6.0498204325981095e-18,-1.6375114336989655e-22,0.0,1.4855255739850554e-21,0.0,0.0,0.0,0.0,6.041062499973204e-11,8.054760103881368e-11,8.054744663534827e-11,8.049334844005413e-11,-4.0244071963790866e-11,5.1584025756285037e-17,5.755486580298789e-15,1.208154422419547e-10,1.4543227040993262e-22,-1.2082126422498362e-10,4.0273749479619384e-11,4.2171860625928897e-19,8.494820246956e-20,3.367704480082746e-19,3.3693419915164446e-19,1.499122871327364e-18,4.839579109327168e-14,-2.3876610256534474e-14,2.452041458875405e-14,2.638853288960357e-19,11.80200824386588,99.99999905792656,1.0546348771458908e-07,8.366099514721942e-07,0.16438673200162715,1.0426800863646445e-06,0.8355088731322555,0.00010335218603091926
999,761.5785953177257,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,761.5785953177257,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289635198195171,0.0,0.0,0.01988140996195178,0.05023364593571973,7.853644881717934e-05,3.2432087412716403e-14,0.0008428878338152129,1.4679007497851258e-13,0.0,0.0,0.00011934917410811649,2.7562039925947864e-09,2.6641291264087184e-07,0.04186881395943914,0.9580010570092728,1.5543017203863598e-09,6.046779738155576e-10,1.2011952952571749e-08,1.0482201250907414e-05,3.6349244226899843e-19,0.0,1.4315879580672694e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.042137235708279e-11,1.6084290905826477e-10,5.3614248081009254e-11,2.2140318237492475e-20,-1.0722963390683075e-10,1.0063190293368915e-19,0.0,0.0,-9.730546343871098e-16,-1.6448139999409008e-16,4.743209131911925e-27,-8.602561385442835e-17,8.604124556532421e-17,8.604056556944684e-17,1.1375236827968564e-15,-1.4287305284862575e-21,-8.604124520076657e-17,-4.2315108566719436e-22,0.0,-7.485809211505772e-22,0.0,0.0,0.0,0.0,8.042137235708279e-11,1.0722963390683075e-10,1.0722846452067236e-10,1.0719769913001696e-10,-5.3589035986512095e-11,3.0955864641902176e-17,1.631264946688272e-15,1.6084108200212567e-10,4.3208248528500745e-23,-1.6084290905826477e-10,5.3614248081009254e-11,1.2234907482872356e-19,2.2140318237492475e-20,1.0020875184802197e-19,1.0063190293368915e-19,9.066109697428335e-19,2.916598961302292e-14,-2.3463589791673225e-14,5.702953296338523e-15,3.538845618352952e-19,15.711216618478712,99.99999979165601,2.0647793248831176e-08,1.8769619331782354e-07,0.04186925414950915,2.6641571358762856e-07,0.958011129005885,0.00011935042889219892
999,765.2173913043476,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,765.2173913043476,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289557218395392,0.0,0.0,0.01985606023178121,0.05028358994064673,9.532434974969394e-05,9.478969229668844e-15,0.0008093036382313975,4.2429353406338376e-14,0.0,0.0,0.00013172923566191451,3.0023048639165372e-09,6.356769913659584e-08,0.009604403584261132,0.9902403931390994,8.022851658014963e-10,6.113515888427798e-10,5.740116091642929e-09,2.3366442364021718e-05,1.0919204735899758e-19,0.0,3.3874856532338923e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.76129349818068e-11,1.952149680458096e-10,6.50752903085103e-11,6.471031185236991e-21,-1.3007517534052766e-10,2.220648562540169e-20,0.0,0.0,6.450347132419713e-14,1.0902976323013089e-14,-1.4230706891506667e-27,4.2938789294059756e-15,-4.294888775604491e-15,-4.294972884749381e-15,-7.54052372296613e-14,-1.0366304969550839e-19,4.294888773654346e-15,6.7588539904864795e-21,0.0,-1.955605130144465e-20,0.0,0.0,0.0,0.0,9.76129349818068e-11,1.3007517534052766e-10,1.3015056292253583e-10,1.3013344340231645e-10,-6.506328809052775e-11,1.7115254887476673e-17,4.3153105873944927e-16,1.9522542191620442e-10,1.2205675422734634e-23,-1.952149680458096e-10,6.50752903085103e-11,3.5436369378054466e-20,6.471031185236991e-21,2.896533961588817e-20,2.220648562540169e-20,5.399665972001778e-19,1.6705748045193927e-14,-1.584803302994006e-14,8.578149355190188e-16,4.596023833519074e-19,19.069636176860257,99.99999996090374,4.971957214504199e-09,3.412429742755324e-08,0.009604628433158414,6.356918732135695e-08,0.9902635756780763,0.0001317323195778619
999,765.5752508361203,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,765.5752508361203,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289682162456678,0.0,0.0,0.01989667713742416,0.050203566566236736,6.842573583009972e-05,1.6808256902459907e-13,0.0008631143140423143,6.307234009575922e-13,0.0,0.0,0.00011150493060669768,2.533776214180963e-09,1.1050041373950692e-06,0.16613235699038434,0.8337506532417959,3.0768997419261563e-09,5.494026603083809e-10,2.3404052019324414e-08,4.34394141322807e-06,1.3659025927688079e-18,0.0,6.327531820300976e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.006764027507079e-11,1.4013513629883759e-10,4.6711759517733276e-11,1.1474385332451606e-19,-9.342252606740944e-11,4.288100567255149e-19,0.0,0.0,8.502356352829457e-16,1.4371819473874776e-16,3.262890212479241e-26,-2.5759996909388763e-17,2.5750635561546943e-17,2.5747790355049863e-17,-9.939416603725447e-16,-2.2850371415266063e-21,-2.5750634980997877e-17,1.7618533831229494e-21,0.0,5.594378324469823e-22,0.0,0.0,0.0,0.0,7.006764027507079e-11,9.342252606740944e-11,9.342345869065372e-11,9.335816324889236e-11,-4.667589925677618e-11,5.941823910803037e-17,6.820353898544453e-15,1.401283999129903e-10,1.808257600451532e-22,-1.4013513629883759e-10,4.6711759517733276e-11,5.45315796062056e-19,1.1474385332451606e-19,4.305719101086378e-19,4.288100567255149e-19,1.900176970331039e-18,5.853640856393814e-14,-2.895489422432749e-14,2.958308223361501e-14,3.31723528142691e-19,13.688568595768572,99.9999989591872,1.22821162502653e-07,9.179916506883345e-07,0.16613308462556334,1.1050089771499361e-06,0.8337543049464776,0.00011150541898181986
999,765.933110367893,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,765.933110367893,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289575796014524,0.0,0.0,0.01986209945749622,0.05027169146596976,9.132486229789868e-05,4.41264460591049e-14,0.0008173046125503384,1.892889997991178e-13,0.0,0.0,0.00012894655401720032,2.930058283128808e-09,2.844066732469773e-07,0.04262943660256557,0.9572307278793978,1.6805678221033827e-09,5.988297483231018e-10,1.205759403448216e-08,1.057178844658667e-05,4.712678053969707e-19,0.0,1.5501849719872e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.35173307892386e-11,1.8703726268387143e-10,6.234488691025527e-11,3.0123868001913344e-20,-1.2470776634819392e-10,1.3665668375876675e-19,0.0,0.0,-1.5390983781597936e-14,-2.601520251861416e-15,9.558684499792855e-28,-2.685079509164928e-16,2.6878002237620213e-16,2.687634624170612e-16,1.7992238831607743e-14,2.8284893008802706e-22,-2.6878002177882183e-16,-7.434461839746584e-21,0.0,1.6841368772585454e-20,0.0,0.0,0.0,0.0,9.35173307892386e-11,1.2470776634819392e-10,1.2468973743312372e-10,1.246526852979593e-10,-6.231438975934368e-11,3.55310518519678e-17,1.9323471760484163e-15,1.8703269283928017e-10,5.419324081956143e-23,-1.8703726268387143e-10,6.234488691025527e-11,1.5934609087680194e-19,3.0123868001913344e-20,1.2922222191902014e-19,1.3665668375876675e-19,1.1451867369183864e-18,3.515646394410437e-14,-2.826019083527445e-14,6.896955396864536e-15,4.460573335215268e-19,18.269538744966162,99.99999975664625,2.415905250736017e-08,2.191946929391712e-07,0.04262988867366467,2.844096892858371e-07,0.9572408789951933,0.00012894792145282805
999,769.5652173913044,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,769.5652173913044,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289485409658532,0.0,0.0,0.0198327165950142,0.05032958154287121,0.00011078371182762211,1.293342316541567e-14,0.0007783771843660438,5.493091044099128e-14,0.0,0.0,0.00014229557621448058,3.1922523201985035e-09,6.823507294724184e-08,0.00983910300671497,0.9899949740196359,8.69838933446339e-10,6.008099008917794e-10,5.732824677675723e-09,2.3512192976381946e-05,1.4221950387251834e-19,0.0,3.657365941806445e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13444248100832e-10,2.2686244770672378e-10,7.562949961770749e-11,8.829355514609753e-21,-1.5107882761318587e-10,1.9365713764960293e-20,0.0,0.0,1.541232398602791e-13,2.6051272142760683e-14,3.896010207746159e-28,6.737922020674001e-17,-7.020472655644515e-17,-7.020275212711049e-17,-1.8017170748588352e-13,1.427305675297473e-21,7.02047265570065e-17,1.8134348905179203e-20,0.0,-5.468746429397654e-22,0.0,0.0,0.0,0.0,1.13444248100832e-10,1.5107882761318587e-10,1.5125897911632231e-10,1.5123848594324918e-10,-7.561007375755934e-11,1.9527150859777943e-17,5.094222766597068e-16,2.2688796945087303e-10,1.5376260560392584e-23,-2.2686244770672378e-10,7.562949961770749e-11,4.632941857435027e-20,8.829355514609753e-21,3.7500062670139497e-20,1.9365713764960293e-20,6.771986070305518e-19,2.000395371858835e-14,-1.896657879580169e-14,1.0374741176425633e-15,5.785506257744285e-19,22.16228156339562,99.99999996855672,5.837243110468931e-09,2.5606031848367396e-08,0.009839334813201367,6.823668054627785e-08,0.99001829802146,0.00014229892865804474
999,774.2775919732443,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,774.2775919732443,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289575777770738,0.0,0.0,0.019862093524985358,0.050271703153149,9.13287897855195e-05,3.055112755353859e-13,0.0008172967536733893,1.0275455014633562e-12,0.0,0.0,0.0001292991399646354,2.8459515066623663e-09,1.2465415466334487e-06,0.1707415854114598,0.8291234216270807,3.5669042656916446e-09,5.40174486743025e-10,2.35792849077248e-08,4.409361102643367e-06,2.240145633262348e-18,0.0,7.386530293803938e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.352133427153744e-11,1.870424835450836e-10,6.234755507796378e-11,2.0856381889532693e-19,-1.246938385384848e-10,6.987237353893342e-19,0.0,0.0,1.0891369167720908e-15,1.8410608093895963e-16,1.544714260090143e-28,4.960048833984357e-17,-4.961821115432226e-17,-4.9618617759571145e-17,-1.2732298897602514e-15,9.319894044836112e-22,4.96182104615165e-17,2.7522150559492405e-21,0.0,1.3379233180377686e-21,0.0,0.0,0.0,0.0,9.352133427153744e-11,1.246938385384848e-10,1.2469503116150986e-10,1.2460146544457595e-10,-6.229633996157613e-11,7.761051589875926e-17,9.461369412489443e-15,1.8703312815212986e-10,2.7894429919847437e-22,-1.870424835450836e-10,6.234755507796378e-11,9.100397694950818e-19,2.0856381889532693e-19,7.014759504452834e-19,6.987237353893342e-19,2.996348852726568e-18,8.418495345415158e-14,-4.172604132160896e-14,4.246138831608658e-14,5.188273854581209e-19,18.270324632661065,99.9999987120495,1.672590175736044e-07,1.1206914617844838e-06,0.17074234475046593,1.2465470903773282e-06,0.829127108987447,0.0001292997149966652
999,774.6421404682276,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,774.6421404682276,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289430015604144,2.7139770726129642e-30,0.0,0.019814709054711832,0.05036505997461088,0.00012270923480412185,8.181432305908546e-14,0.0007545201750612497,3.156346978946723e-13,0.0,0.0,0.00015007340307326647,3.304835553962357e-09,3.2730127320230883e-07,0.044710447314684515,0.9551284370291954,1.971850154486171e-09,5.761247021651226e-10,1.1985070632979238e-08,1.0679099592381075e-05,7.940111562771614e-19,0.0,1.801430042666666e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.256570552136769e-10,2.5130584161965367e-10,8.377137012369814e-11,5.585316169925599e-20,-1.674855476484273e-10,1.8562141567213847e-19,0.0,0.0,4.8924485772556805e-14,8.269481650193396e-15,6.259489853045735e-27,1.7784736352028264e-15,-1.779289150050093e-15,-1.7794189164762568e-15,-5.719298979004058e-14,-9.598113516302857e-20,1.7792891429212643e-15,2.985665240692787e-20,0.0,3.3780139048290803e-20,0.0,0.0,0.0,0.0,1.256570552136769e-10,1.674855476484273e-10,1.6754269291171403e-10,1.6749000174516162e-10,-8.37303421041824e-11,4.593857740952834e-17,2.676612304159687e-15,2.51311387847796e-10,8.559511776346237e-23,-2.5130584161965367e-10,8.377137012369814e-11,2.713312360378122e-19,5.585316169925599e-20,2.1547806807906636e-19,1.8562141567213847e-19,1.7879259042262456e-18,5.0062376732681366e-14,-4.0084298558076385e-14,9.979129779729302e-15,7.025406408384934e-19,24.547982493875026,99.99999974508236,3.333666470681019e-08,2.215809708315206e-07,0.04471092639010454,3.2730478025724454e-07,0.9551386712939954,0.00015007501111977305
999,778.9966555183946,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,778.9966555183946,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289341490296368,0.0,0.0,0.019785931182660147,0.05042175809989365,0.00014176742806756336,1.1169196827913688e-13,0.0007163942592214555,4.088321974098554e-13,0.0,0.0,0.00016165144504087575,3.5062197002303146e-09,3.534416179125903e-07,0.046135547256510825,0.9536917251724456,2.1415897817134104e-09,5.58109633707098e-10,1.1844998367154113e-08,1.0685319691391893e-05,1.0334814801718952e-18,0.0,1.9313775771750162e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4517443112780678e-10,2.9033301664102264e-10,9.67829542999285e-11,7.625080341143622e-20,-1.934563092453699e-10,2.1375858713056577e-19,0.0,0.0,9.3754610259559e-14,1.584721044151652e-14,-8.424585292749126e-27,3.381508431585663e-15,-3.3832345271323355e-15,-3.3834596378077725e-15,-1.0959981793408292e-13,-1.709983995471411e-19,3.3832345120057076e-15,6.534629670362227e-20,0.0,5.410649719486115e-20,0.0,0.0,0.0,0.0,1.4517443112780678e-10,1.934563092453699e-10,1.935658552138746e-10,1.93503757007497e-10,-9.673606360394159e-11,5.164383132813294e-17,3.1265603407976153e-15,2.9034568476943064e-10,1.0797098173058691e-22,-2.9033301664102264e-10,9.67829542999285e-11,3.5535567882103896e-19,7.625080341143622e-20,2.791048838341881e-19,2.1375858713056577e-19,2.2055980736652645e-18,5.902566646463366e-14,-4.709516569854477e-14,1.1931774504243906e-14,8.777534214635785e-19,28.360574077854455,99.99999973974343,3.939268219519768e-08,2.2086387847989355e-07,0.04613604195872752,3.5344540779614537e-07,0.9537019514174678,0.0001616531783968875
999,782.9799331103679,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,782.9799331103679,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289440313732199,0.0,0.0,0.019818056774773232,0.05035846429924143,0.00012049219946488826,5.539770907991763e-13,0.0007589553510768218,1.6697769887209691e-12,0.0,0.0,0.0001490973381335542,3.1826199888517807e-09,1.4178126299756917e-06,0.17735284750924385,0.8224921633533885,4.141462208457754e-09,5.193025674021785e-10,2.3365493686760512e-08,4.434258048837636e-06,3.6561564275842124e-18,0.0,8.519676953275442e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2338666111351558e-10,2.467709304987814e-10,8.225777233109951e-11,3.781898182266368e-19,-1.6449901661437682e-10,1.09525968097994e-18,0.0,0.0,1.4140445669217585e-14,2.3904815798724067e-15,-7.24086134216315e-26,-1.7680974048335308e-17,1.7416133512606314e-17,1.7409528709941283e-17,-1.6530704655444697e-14,-1.2069133621871412e-21,-1.7416134096806428e-17,4.4665829482845704e-20,0.0,5.393498922767564e-21,0.0,0.0,0.0,0.0,1.2338666111351558e-10,1.6449901661437682e-10,1.6451544385473005e-10,1.6438479415739238e-10,-8.218655096758899e-11,9.887370025498143e-17,1.2880378297819155e-14,2.467603409283276e-10,4.2988725872977225e-22,-2.467709304987814e-10,8.225777233109951e-11,1.518115256280809e-18,3.781898182266368e-19,1.1399255104627855e-18,1.09525968097994e-18,4.590601988740658e-18,1.17872784548993e-13,-5.822522436524542e-14,5.965134578645023e-14,7.996057871646412e-19,24.104464892317825,99.99999843862223,2.2988089854864777e-07,1.331496869949528e-06,0.17735364098705783,1.4178189732787853e-06,0.8224958431887729,0.00014909800519603215
999,783.3511705685619,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,783.3511705685619,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289241041627919,0.0,0.0,0.019753277255730284,0.05048609282332465,0.0001633925450429518,1.5299285431338954e-13,0.0006731332124256895,5.31427330279633e-13,0.0,0.0,0.00017392963884289232,3.7170770692704e-09,3.839528435013218e-07,0.04792108922316557,0.9518939085909084,2.3318168079504023e-09,5.347941743704473e-10,1.1617851607216113e-08,1.0649779513565151e-05,1.3495403332875848e-18,0.0,2.0613186532859785e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6732117855782172e-10,3.3464493087916543e-10,1.1154745168741247e-10,1.0444762192402437e-19,-2.2311270996639082e-10,3.751059707165285e-19,0.0,0.0,-1.523149930597667e-14,-2.574571850307916e-15,1.8293130735364498e-26,3.0892247078361084e-16,-3.0860059101141796e-16,-3.0858139346798397e-16,1.780576145060527e-14,6.179122227047218e-23,3.0860059004193133e-16,-1.2302600671581771e-20,0.0,-1.9129914083068167e-20,0.0,0.0,0.0,0.0,1.6732117855782172e-10,2.2311270996639082e-10,2.2309484400028962e-10,2.2302236247416516e-10,-1.1148935941118764e-10,5.751184257918608e-17,3.6302137682109885e-15,3.3463866748832983e-10,1.3673821302365455e-22,-3.3464493087916543e-10,1.1154745168741247e-10,4.672510102621019e-19,1.0444762192402437e-19,3.628033700449467e-19,3.751059707165285e-19,2.692807932502396e-18,6.891151694502931e-14,-5.471247285386344e-14,1.4200662791264165e-14,1.093237748297683e-18,32.686678757431054,99.99999961690763,4.6817574020689097e-08,3.36274799294097e-07,0.04792160143771865,3.8395694746133866e-07,0.9519040831074077,0.00017393149792609914
999,786.9565217391304,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,786.9565217391304,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289078247384548,0.0,0.0,0.019700355984729547,0.05059035824181004,0.0001984397449614716,4.631735158380938e-14,0.0006030212898377398,1.6025385589907502e-13,0.0,0.0,0.00019215678865024761,4.061298247316566e-09,9.61246749370122e-08,0.01157235243051941,0.9882120493561104,1.2341887722224798e-09,5.065389661140929e-10,5.319362001848045e-09,2.328647299780118e-05,4.2502263421465576e-19,0.0,4.7705659271627847e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0321471483908825e-10,4.0645250683162264e-10,1.354764752611155e-10,3.162124250323314e-20,-2.711125776797512e-10,1.3870650036874759e-19,0.0,0.0,-1.3654958739176174e-13,-2.3080672623938814e-14,3.811957990704171e-28,4.43226344740201e-17,-4.093993075674157e-17,-4.094448455767909e-17,1.59626907558797e-13,-4.731441233822746e-22,4.0939930729808596e-17,-2.929982553530277e-20,0.0,4.079937022370445e-21,0.0,0.0,0.0,0.0,2.0321471483908825e-10,2.711125776797512e-10,2.709529188692829e-10,2.709144110429353e-10,-1.354401035769115e-10,3.0378939917540326e-17,9.38363449043e-16,4.064284560006877e-10,4.0391025986111007e-23,-4.0645250683162264e-10,1.354764752611155e-10,1.4102791771787374e-19,3.162124250323314e-20,1.094066748334448e-19,1.3870650036874759e-19,1.5239695140697171e-18,3.7601366281157264e-14,-3.544259104140777e-14,2.1588792477208974e-15,1.4158816056455562e-18,39.697871016226024,99.99999988594541,1.1670381299122712e-08,1.0238419618107531e-07,0.01157262259686624,9.61269190487798e-08,0.9882351200015018,0.0001921612747128628
