,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(38),N2X2(45),N2X(46),NOX2(52),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(38) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage,Residence Time (s)
999,500,101325.0,0.0007405684692262428,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999928,0.0,0.0,0.01999999999997697,0.0500000000000454,1.5254395810185067e-14,3.9929639834549185e-30,0.0009999999999694838,2.4171198911501747e-27,0.0,0.0,9.940759892740213e-08,1.1776192214323695e-11,7.191571077999012e-10,0.0098477472646017,0.9901468281598658,1.7358289916053068e-12,1.2324930523305873e-10,6.338971805965123e-10,5.323665808140078e-06,1.4465583600483007e-32,0.0,1.2309735343084712e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555178493e-17,1.385341832250609e-16,4.617805703451362e-17,1.2087487492728119e-32,-9.235609254386785e-17,7.317097417798915e-30,0.0,0.0,3.3643679145358763e-23,-1.2121497584847774e-23,-2.3696178593036708e-33,-2.159373057462588e-18,2.159345664675526e-18,2.15937305746176e-18,-4.89209543357007e-23,2.7395780056593924e-23,-2.1593456646752554e-18,2.2420775429197073e-44,0.0,2.9932638818342942e-27,0.0,0.0,0.0,0.0,6.926708555178493e-17,9.235609254386785e-17,9.235613483347668e-17,9.235600684451228e-17,-4.401860820291148e-17,6.631313546000288e-24,3.063803037871052e-23,1.3853413383400471e-16,4.684190353059627e-32,-1.385341832250609e-16,4.617805703451362e-17,7.32681528743236e-30,1.2087487492728119e-32,7.317097417798937e-30,7.317097417798915e-30,3.19729268679027e-29,7.658649948380945e-23,-6.589737581077963e-23,1.0685947687447275e-23,2.146946275809944e-28,3.0516171187211505e-09,99.99999999998414,1.3087912602832095e-14,1.5845399065467247e-11,0.009847799698706758,7.19160936935472e-10,0.9901521001740041,9.940812822088882e-08,-4.869565217391304
999,500,101325.0,0.0008185467307069022,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999936,0.0,0.0,0.019999999999979173,0.050000000000041074,1.3801196841094637e-14,3.6125771614085955e-30,0.000999999999972391,2.186854715278455e-27,0.0,0.0,9.94075989273986e-08,1.1776192214322234e-11,7.191571077985778e-10,0.009847747264583095,0.9901468281598844,1.7358289916036653e-12,1.2324930523341235e-10,6.338971805977348e-10,5.3236658081451865e-06,1.4071348108013223e-32,0.0,1.2309735343095935e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.92670855517876e-17,1.3853417867556756e-16,4.617805703451536e-17,1.2087487492706356e-32,-9.235609357784363e-17,7.317097417785579e-30,0.0,0.0,2.806525687152649e-23,-7.571999186817849e-24,1.867428031657781e-33,-6.414751271340061e-19,6.414626185525432e-19,6.41475127133495e-19,-3.2997727544056907e-23,1.2506525431286484e-23,-6.41462618552166e-19,7.006492321624083e-44,0.0,-2.0554457775385583e-27,0.0,0.0,0.0,0.0,6.92670855517876e-17,9.235609357784363e-17,9.235611994422563e-17,9.235600684451588e-17,-4.5536491244391186e-17,6.63131354601319e-24,3.063803037874063e-23,1.3853413383400972e-16,4.6841903530508747e-32,-1.3853417867556756e-16,4.617805703451536e-17,7.331052333310012e-30,1.2087487492706356e-32,7.317097417785649e-30,7.317097417785579e-30,3.197291595931513e-29,7.65864994839544e-23,-6.590202062378957e-23,1.068635158423075e-23,2.1469462758099206e-28,2.7608991481908873e-09,99.99999999998414,1.308791260280804e-14,1.5845399065437773e-11,0.009847799698688153,7.191609369341486e-10,0.9901521001740228,9.940812822088528e-08,-4.913043478260869
999,500,101325.0,0.0009047357242349293,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999942,0.0,0.0,0.01999999999998115,0.05000000000003715,1.2486435819336764e-14,3.2684276144762385e-30,0.0009999999999750207,1.9785255846207467e-27,0.0,0.0,9.940759892739527e-08,1.177619221432088e-11,7.191571077974003e-10,0.009847747264566458,0.9901468281599012,1.7358289916021954e-12,1.2324930523372688e-10,6.338971805988216e-10,5.323665808149744e-06,1.3714669174215966e-32,0.0,1.2309735343105855e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555178869e-17,1.3853417123094203e-16,4.6178057034516135e-17,1.2087487492686897e-32,-9.235611487774442e-17,7.317097417773691e-30,0.0,0.0,-6.796234406743388e-25,-1.2737209611879172e-25,3.266840881150811e-34,9.848529473674187e-19,-9.848406401756874e-19,-9.848529473673365e-19,1.3117591605766449e-23,-1.2308893734318814e-23,9.848406401753018e-19,8.407790785948902e-45,0.0,-1.7020359678908432e-27,0.0,0.0,0.0,0.0,6.926708555178869e-17,9.235611487774442e-17,9.235609512880728e-17,9.235600684451668e-17,-4.7162794503119437e-17,6.631313546024513e-24,3.0638030378766696e-23,1.3853413383401132e-16,4.684190353042953e-32,-1.3853417123094203e-16,4.6178057034516135e-17,7.329511589354502e-30,1.2087487492686897e-32,7.317097417773701e-30,7.317097417773691e-30,3.19729125738914e-29,7.658649948408191e-23,-6.590202062378957e-23,1.068599817454521e-23,2.146946275809838e-28,2.497936753276253e-09,99.99999999998414,1.308791260278675e-14,1.5845399065411765e-11,0.009847799698671512,7.191609369329709e-10,0.9901521001740393,9.940812822088193e-08,-4.956521739130435
999,500,101325.0,0.001,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999948,0.0,0.0,0.019999999999982945,0.05000000000003362,1.1296924554120457e-14,2.9570632248881917e-30,0.0009999999999774005,1.7900427777164562e-27,0.0,0.0,9.940759892739223e-08,1.1776192214319698e-11,7.191571077963267e-10,0.009847747264551298,0.9901468281599164,1.7358289916008546e-12,1.2324930523401536e-10,6.338971805998172e-10,5.323665808153914e-06,1.3391969000728312e-32,0.0,1.2309735343114928e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555178823e-17,1.3853417329889358e-16,4.617805703451595e-17,1.2087487492669036e-32,-9.235611880685231e-17,7.317097417762718e-30,0.0,0.0,-2.5408045201257454e-24,-2.1953244163622666e-24,-2.5109488415045e-34,5.511571890459064e-19,-5.511597710809297e-19,-5.511571890459345e-19,2.1574484894251597e-24,2.580357648949641e-24,5.511597710805449e-19,-5.04467447156934e-44,0.0,-1.67679230029287e-27,0.0,0.0,0.0,0.0,6.926708555178823e-17,9.235611880685231e-17,9.23561100180583e-17,9.235600684451631e-17,-4.6729113634125235e-17,6.631313546034799e-24,3.063803037879009e-23,1.3853413383401053e-16,4.684190353035638e-32,-1.3853417329889358e-16,4.617805703451595e-17,7.328933810371187e-30,1.2087487492669036e-32,7.317097417762669e-30,7.317097417762718e-30,3.197291595931513e-29,7.658649948419714e-23,-6.59019196495937e-23,1.0686073905192112e-23,2.146946275809726e-28,2.259954376415685e-09,99.99999999998414,1.3087912602767463e-14,1.5845399065388064e-11,0.009847799698656352,7.191609369318973e-10,0.9901521001740545,9.940812822087889e-08,-5.0
999,500,101325.0,0.0011052951411260198,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999952,0.0,0.0,0.01999999999998457,0.050000000000030416,1.0220731218100141e-14,2.6753607383741813e-30,0.0009999999999795537,1.619515648906681e-27,0.0,0.0,9.940759892738977e-08,1.1776192214318667e-11,7.191571077953431e-10,0.009847747264537429,0.9901468281599302,1.7358289915996357e-12,1.2324930523427864e-10,6.338971806007256e-10,5.323665808157725e-06,1.3100010625558203e-32,0.0,1.2309735343123235e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555179162e-17,1.3853417702120634e-16,4.617805703451802e-17,1.2087487492652962e-32,-9.235611487774442e-17,7.317097417752913e-30,0.0,0.0,5.1082153710842365e-24,-5.9176307387041325e-24,-2.0807283215498724e-33,2.6111570339854272e-18,-2.6111438971855188e-18,-2.6111570339851206e-18,1.39447722182893e-23,-1.3136077897016703e-23,2.6111438971849013e-18,4.203895392974451e-45,0.0,7.213449675767874e-28,0.0,0.0,0.0,0.0,6.926708555179162e-17,9.235611487774442e-17,9.235609430162668e-17,9.235600684452022e-17,-4.8789097761847706e-17,6.631313546044532e-24,3.063803037881301e-23,1.3853413383401694e-16,4.684190353029217e-32,-1.3853417702120634e-16,4.617805703451802e-17,7.327104176924021e-30,1.2087487492652962e-32,7.317097417752916e-30,7.317097417752913e-30,3.197292273016259e-29,7.658649948430637e-23,-6.590030406245981e-23,1.0685291355174133e-23,2.1469462758097368e-28,2.0446318249600637e-09,99.99999999998414,1.308791260274947e-14,1.584539906536612e-11,0.009847799698642485,7.191609369309138e-10,0.9901521001740684,9.940812822087644e-08,-5.0434782608695645
999,500,101325.0,0.0018233480008684386,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999972,0.0,0.0,0.019999999999990647,0.050000000000018426,6.1957040283818106e-15,1.6217766567112902e-30,0.0009999999999876056,9.81734028201192e-28,0.0,0.0,9.940759892737986e-08,1.1776192214314635e-11,7.191571077916915e-10,0.009847747264485928,0.9901468281599816,1.7358289915950868e-12,1.2324930523525866e-10,6.338971806041112e-10,5.3236658081719265e-06,1.2008068909339235e-32,0.0,1.2309735343154164e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555180004e-17,1.3853416916299052e-16,4.61780570345236e-17,1.2087487492593011e-32,-9.235611549812985e-17,7.317097417716346e-30,0.0,0.0,-3.37223435659665e-24,1.9406023122300288e-24,-2.0807282849423513e-33,-5.330375384022732e-19,5.330424052499529e-19,5.330375384021976e-19,6.293351552140946e-24,-4.864283567908653e-24,-5.330424052499169e-19,2.2420775429197073e-44,0.0,2.5641244418294022e-27,0.0,0.0,0.0,0.0,6.926708555180004e-17,9.235611549812985e-17,9.235610257343279e-17,9.2356006844532e-17,-4.5644911461639737e-17,6.63131354608039e-24,3.063803037889686e-23,1.3853413383403415e-16,4.684190353005023e-32,-1.3853416916299052e-16,4.61780570345236e-17,7.327104176924021e-30,1.2087487492593011e-32,7.317097417716367e-30,7.317097417716346e-30,3.197291972089705e-29,7.658649948470903e-23,-6.589808263015069e-23,1.068567000840864e-23,2.14694627580967e-28,1.239438239541979e-09,99.99999999998414,1.3087912602682977e-14,1.584539906528502e-11,0.009847799698590985,7.191609369272622e-10,0.9901521001741199,9.940812822086654e-08,-5.260869565217391
999,500,101325.0,0.0024620924014946205,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999976,0.0,0.0,0.019999999999993072,0.05000000000001365,4.588343048077762e-15,1.2010366560851484e-30,0.0009999999999908212,7.270412664508113e-28,0.0,0.0,9.940759892737561e-08,1.1776192214313061e-11,7.191571077902132e-10,0.009847747264465093,0.9901468281600024,1.7358289915932484e-12,1.2324930523565452e-10,6.338971806054794e-10,5.323665808177653e-06,1.1572011107819684e-32,0.0,1.2309735343166654e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555180243e-17,1.3853418032992881e-16,4.6178057034525515e-17,1.2087487492568695e-32,-9.235609688656608e-17,7.317097417701509e-30,0.0,0.0,2.640808424476184e-23,-9.226330410557603e-24,2.303876631957136e-34,3.3434322464015467e-19,-3.343193344532886e-19,-3.3434322464097227e-19,6.706941858410933e-24,-2.3889441551824667e-23,3.3431933445339626e-19,1.1210387714598534e-44,0.0,7.465890702839949e-28,0.0,0.0,0.0,0.0,6.926708555180243e-17,9.235609688656608e-17,9.23560835482787e-17,9.235600684453592e-17,-4.651227319962814e-17,6.631313546094817e-24,3.0638030378930536e-23,1.3853413383403972e-16,4.6841903529952125e-32,-1.3853418032992881e-16,4.6178057034525515e-17,7.329415292857283e-30,1.2087487492568695e-32,7.317097417701519e-30,7.317097417701509e-30,3.197291182157501e-29,7.658649948487102e-23,-6.589979919148047e-23,1.0685770982604508e-23,2.1469462758096256e-28,9.178855592262281e-10,99.99999999998414,1.3087912602656105e-14,1.5845399065252235e-11,0.009847799698570149,7.19160936925784e-10,0.9901521001741407,9.940812822086228e-08,-5.391304347826086
999,500,101325.0,0.003007882518043096,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999984,0.0,0.0,0.01999999999999433,0.05000000000001118,3.7557732013659956e-15,9.831046282966505e-31,0.0009999999999924867,5.951172517417174e-28,0.0,0.0,9.940759892737412e-08,1.1776192214312266e-11,7.191571077894729e-10,0.009847747264454629,0.990146828160013,1.7358289915923292e-12,1.2324930523585323e-10,6.338971806061617e-10,5.323665808180523e-06,1.1346144870294176e-32,0.0,1.230973534317291e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555180662e-17,1.3853417205812266e-16,4.617805703452776e-17,1.2087487492556687e-32,-9.235611529133471e-17,7.317097417694302e-30,0.0,0.0,-2.734926277694981e-25,-9.54517530405827e-25,-5.451105665497715e-33,2.8279916789103698e-18,-2.8279843273306562e-18,-2.827991678909568e-18,8.568098236624847e-24,-7.345833084932246e-24,2.8279843273300534e-18,-1.961817850054744e-44,0.0,5.74481187209954e-27,0.0,0.0,0.0,0.0,6.926708555180662e-17,9.235611529133471e-17,9.235610009189095e-17,9.235600684453968e-17,-4.90059381963448e-17,6.631313546102268e-24,3.063803037894812e-23,1.3853413383404647e-16,4.6841903529904393e-32,-1.3853417205812266e-16,4.617805703452776e-17,7.323733799521342e-30,1.2087487492556687e-32,7.317097417694281e-30,7.317097417694302e-30,3.1972934767224737e-29,7.658649948495441e-23,-6.589596217203746e-23,1.0684609779352023e-23,2.1469462758096628e-28,7.513304214890049e-10,99.99999999998414,1.3087912602642468e-14,1.5845399065235856e-11,0.009847799698559685,7.191609369250435e-10,0.9901521001741512,9.94081282208608e-08,-5.478260869565217
999,500,101325.0,0.003324597932270945,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999984,0.0,0.0,0.01999999999999487,0.050000000000010134,3.397982187399699e-15,8.894498778802447e-31,0.0009999999999932023,5.384238377589513e-28,0.0,0.0,9.940759892737321e-08,1.1776192214311904e-11,7.191571077891482e-10,0.009847747264450072,0.9901468281600176,1.7358289915919249e-12,1.2324930523594057e-10,6.338971806064647e-10,5.323665808181804e-06,1.124908044925534e-32,0.0,1.2309735343175726e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555180047e-17,1.3853417164453236e-16,4.617805703452368e-17,1.2087487492550759e-32,-9.235611425735893e-17,7.317097417690303e-30,0.0,0.0,3.4980000594814167e-25,-5.409388351757621e-25,-3.42887921991143e-33,-4.2461897543843925e-19,4.2462218820388217e-19,4.246189754385252e-19,3.398219408179426e-24,-3.209922429413833e-24,-4.2462218820393114e-19,4.203895392974451e-45,0.0,2.841803755756241e-27,0.0,0.0,0.0,0.0,6.926708555180047e-17,9.235611425735893e-17,9.235610422779402e-17,9.235600684453209e-17,-4.575333167888829e-17,6.631313546104807e-24,3.063803037895264e-23,1.3853413383403486e-16,4.6841903529878256e-32,-1.3853417164453236e-16,4.617805703452368e-17,7.325756025962947e-30,1.2087487492550759e-32,7.317097417690307e-30,7.317097417690303e-30,3.197292122552982e-29,7.658649948498281e-23,-6.589788068175896e-23,1.0685594277761738e-23,2.1469462758094587e-28,6.797730781049616e-10,99.99999999998414,1.3087912602637206e-14,1.5845399065228596e-11,0.009847799698555126,7.191609369247189e-10,0.9901521001741558,9.940812822085987e-08,-5.521739130434783
999,500,101325.0,0.004961947603002898,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999988,0.0,0.0,0.01999999999999656,0.050000000000006775,2.276711778916637e-15,5.9594809567633745e-31,0.0009999999999954453,3.607540669339488e-28,0.0,0.0,9.940759892737018e-08,1.1776192214310762e-11,7.19157107788131e-10,0.009847747264435741,0.9901468281600316,1.73582899159066e-12,1.2324930523621357e-10,6.338971806074073e-10,5.3236658081857365e-06,1.0944893203690091e-32,0.0,1.2309735343184348e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555180862e-17,1.3853417247171294e-16,4.6178057034529305e-17,1.2087487492534593e-32,-9.235611301658801e-17,7.317097417680763e-30,0.0,0.0,2.422340883558254e-24,-1.3681028323459734e-24,3.7794689535443625e-35,7.679951420398359e-19,-7.680002056647564e-19,-7.679951420400984e-19,-6.1143576361879736e-24,5.0618721835328464e-24,7.680002056649627e-19,1.1210387714598534e-44,0.0,-1.75252204057055e-27,0.0,0.0,0.0,0.0,6.926708555180862e-17,9.235611301658801e-17,9.235611249960013e-17,9.23560068445436e-17,-4.6945954068622336e-17,6.631313546115401e-24,3.0638030378978726e-23,1.3853413383405148e-16,4.684190352981515e-32,-1.3853417247171294e-16,4.6178057034529305e-17,7.329222699862844e-30,1.2087487492534593e-32,7.317097417680774e-30,7.317097417680763e-30,3.197291821626428e-29,7.658649948510152e-23,-6.590202062378957e-23,1.0686048661643145e-23,2.1469462758096354e-28,4.554733326611604e-10,99.99999999998414,1.3087912602618107e-14,1.5845399065206007e-11,0.009847799698540799,7.191609369237018e-10,0.9901521001741701,9.940812822085688e-08,-5.695652173913043
999,500,101325.0,0.005484416576121026,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999992,0.0,0.0,0.01999999999999689,0.050000000000006144,2.059822480172182e-15,5.391755319479914e-31,0.0009999999999958796,3.2638709201806766e-28,0.0,0.0,9.940759892736759e-08,1.1776192214310303e-11,7.191571077879941e-10,0.009847747264433614,0.990146828160034,1.7358289915905036e-12,1.2324930523626405e-10,6.338971806075902e-10,5.323665808186417e-06,1.0886053732070934e-32,0.0,1.2309735343185571e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555179738e-17,1.3853416626785838e-16,4.6178057034523586e-17,1.2087487492531587e-32,-9.235611332678075e-17,7.317097417678517e-30,0.0,0.0,-4.09154398425417e-24,4.835741062875707e-24,2.25261412789571e-33,8.76440174739942e-19,-8.764204231145056e-19,-8.764401747519413e-19,1.9011253470117548e-23,-1.9753541065474534e-23,8.76420423121033e-19,-5.465064010866788e-44,0.0,-1.9039833327507788e-27,0.0,0.0,0.0,0.0,6.926708555179738e-17,9.235611332678075e-17,9.235608768418175e-17,9.235600684453847e-17,-4.7054374285870886e-17,6.631313546116751e-24,3.0638030378980877e-23,1.3853413383404078e-16,4.6841903529801305e-32,-1.3853416626785838e-16,4.6178057034523586e-17,7.331437519298891e-30,1.2087487492531587e-32,7.317097417678462e-30,7.317097417678517e-30,3.197290956462586e-29,7.658649948511178e-23,-6.590222257218129e-23,1.068599817454521e-23,2.146946275809408e-28,4.120401936313911e-10,99.99999999998414,1.3087912602616473e-14,1.5845399065203105e-11,0.00984779969853867,7.191609369235647e-10,0.9901521001741722,9.940812822085426e-08,-5.739130434782609
999,500,101325.0,0.006061898993497572,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999992,0.0,0.0,0.01999999999999719,0.05000000000000555,1.863594983394132e-15,4.878113653866211e-31,0.000999999999996272,2.952940620778508e-28,0.0,0.0,9.940759892736924e-08,1.1776192214310368e-11,7.191571077877771e-10,0.009847747264430738,0.9901468281600369,1.7358289915902162e-12,1.232493052363096e-10,6.338971806077397e-10,5.323665808187158e-06,1.0832819560101892e-32,0.0,1.230973534318738e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555180931e-17,1.385341749532548e-16,4.617805703452973e-17,1.2087487492528772e-32,-9.235613090436876e-17,7.317097417677219e-30,0.0,0.0,-1.2987634662134692e-23,-3.849642278770438e-24,-1.0214667763070276e-33,-4.110925387896768e-18,4.1109095746615226e-18,4.11092538789552e-18,1.02007514708102e-24,1.5815218741516182e-23,-4.1109095746607345e-18,-8.407790785948902e-45,0.0,1.983523243255097e-27,0.0,0.0,0.0,0.0,6.926708555180931e-17,9.235613090436876e-17,9.235612325294808e-17,9.235600684454502e-17,-4.2067044292437566e-17,6.631313546118901e-24,3.0638030378986925e-23,1.3853413383405387e-16,4.68419035297914e-32,-1.385341749532548e-16,4.617805703452973e-17,7.328163438393432e-30,1.2087487492528772e-32,7.317097417677209e-30,7.317097417677219e-30,3.197291558315693e-29,7.658649948514084e-23,-6.589788068175896e-23,1.0686452558426617e-23,2.1469462758096256e-28,3.7279207498741584e-10,99.99999999998414,1.3087912602611683e-14,1.5845399065198184e-11,0.009847799698535794,7.191609369233477e-10,0.9901521001741751,9.940812822085591e-08,-5.782608695652174
999,500,101325.0,0.006700187503509578,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999994,0.0,0.0,0.019999999999997457,0.050000000000005033,1.6860609569817033e-15,4.413403689530014e-31,0.0009999999999966269,2.6716308711622355e-28,0.0,0.0,9.940759892736895e-08,1.1776192214310185e-11,7.191571077875808e-10,0.009847747264428004,0.9901468281600396,1.7358289915899724e-12,1.2324930523636037e-10,6.338971806079151e-10,5.323665808187873e-06,1.0784656702970918e-32,0.0,1.2309735343188988e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181058e-17,1.3853416957658083e-16,4.6178057034530476e-17,1.2087487492525598e-32,-9.235610236663764e-17,7.317097417675312e-30,0.0,0.0,1.0174431171276923e-23,1.527032540988954e-24,-1.5479829943961725e-34,-1.2919906400422078e-18,1.2919839247849051e-18,1.291990640042673e-18,-1.8418669247919268e-23,6.716231078960207e-24,-1.2919839247847108e-18,7.006492321624084e-45,0.0,9.737813086228152e-28,0.0,0.0,0.0,0.0,6.926708555181058e-17,9.235610236663764e-17,9.235611415396135e-17,9.235600684454594e-17,-4.488596994089989e-17,6.631313546120786e-24,3.0638030378991427e-23,1.385341338340547e-16,4.684190352977885e-32,-1.3853416957658083e-16,4.6178057034530476e-17,7.329030106868408e-30,1.2087487492525598e-32,7.31709741767532e-30,7.317097417675312e-30,3.197291784010609e-29,7.658649948516262e-23,-6.589929432050114e-23,1.0686048661643145e-23,2.1469462758096314e-28,3.3731697990369014e-10,99.99999999998414,1.3087912602608035e-14,1.58453990651938e-11,0.009847799698533059,7.191609369231515e-10,0.9901521001741778,9.940812822085561e-08,-5.826086956521738
