,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,Residence Time (s)
9999,1050,101325.0,0.061509857885805035,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999815230292,0.0,0.0,0.019999002649052668,0.05000118352328546,1.1630610552945273e-09,7.932377440095653e-07,0.0009992041558865054,4.067820405994517e-11,3.6984953357658204e-07,0.938499865794631,0.04256436444967489,1.7304715769278911e-06,8.055295379591477e-09,0.01890474786106131,1.1856293614666582e-08,2.867013727954817e-05,1.9816291263372316e-07,9.493706356744685e-19,3.336174109454473e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5402564350724354e-07,3.0519391549209407e-07,2.9741828591977604e-10,2.0284696927666085e-07,-2.0346261033102168e-07,1.0402241284530878e-11,-1.1990228548200488e-20,-3.420888141274301e-20,6.358563218089266e-22,1.1181413930185552e-21,-3.6550962537830216e-20,-4.411982864010837e-18,-1.7764996124283386e-23,1.4558378780933285e-22,4.4926034020278575e-18,-9.370405376577267e-24,3.288042934898285e-23,2.5402564350724354e-07,2.0346261033102168e-07,2.0309557847121662e-07,1.966151730123649e-07,1.0793694577286547e-07,3.5343260938121755e-10,6.838635619880335e-09,7.834196810345915e-08,2.1875921879203523e-07,-3.0519391549209407e-07,2.9741828591977604e-10,2.0285737151793338e-07,2.0284696927666085e-07,1.0402241284521508e-11,1.0402241284530878e-11,1.3599250460424987e-11,8.801698813029235e-12,1.7183696454733492e-08,1.6305437032176154e-08,9.006603718307551e-10,0.07958441134946463,0.29235669928329744,99.69741808904995,0.010225211666757448,0.9385286336166355,3.6986087056866715e-07,0.0425656691744861,0.018905327348007796,-4.788944723618091
9999,1050,101325.0,0.09115888299750802,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289998752935704,0.0,0.0,0.01999932687476017,0.050000798770733657,7.851799850359433e-10,5.353787440001626e-07,0.0009994628773644179,1.9647167916096338e-11,2.646714041996737e-07,0.9384894631768986,0.042575193269181084,1.7306358037313492e-06,8.057242078645744e-09,0.018904420896025467,1.1859106519707758e-08,2.8675909867226466e-05,1.9815796573962356e-07,4.654955742034904e-19,3.336650537590152e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5408535478725513e-07,3.052639768684993e-07,2.975696378154816e-10,2.028992867653658e-07,-2.0350931791477235e-07,7.44593692187032e-12,3.382409379388953e-21,-4.8280877993495113e-20,2.5897538638872115e-22,2.9766094342720697e-21,-7.183114139464457e-20,-3.6517707938501016e-18,4.034185696815257e-22,-3.341809674714232e-22,3.765208275104093e-18,9.693522803355792e-27,3.1846453583291565e-23,2.5408535478725513e-07,2.0350931791477235e-07,2.031421640700871e-07,1.9665960690634327e-07,1.0795734384524367e-07,3.5355159904723717e-10,6.840907379563458e-09,7.836518041447882e-08,2.1880345689121746e-07,-3.052639768684993e-07,2.975696378154816e-10,2.0290673270229107e-07,2.028992867653658e-07,7.44593692187033e-12,7.44593692187032e-12,1.3602245709848788e-11,8.803628937036816e-12,1.718679365512162e-08,1.6308318941810857e-08,9.008805879576156e-10,0.05371226355821348,0.2924383422482907,99.70024411868455,0.007317539067165574,0.9385182362563068,2.6467951874078353e-07,0.04257649857889933,0.018905000485274947,-4.959798994974873
9999,1050,101325.0,0.110975249641207,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289998975520356,0.0,0.0,0.0199994470236175,0.05000065619348333,6.450954189743004e-10,4.3982052703132104e-07,0.0009995587514774551,1.3763498322177056e-11,2.2569507889123295e-07,0.9384856083052564,0.04257920607736261,1.7306966528070949e-06,8.057963446881512e-09,0.018904299734260138,1.1860148864239863e-08,2.8678048873427734e-05,1.9815613260186513e-07,3.2935511024243426e-19,3.336827068644768e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5410748119426797e-07,3.052899383258756e-07,2.976257336806342e-10,2.0291867403682878e-07,-2.0352662555204288e-07,6.350023834711604e-12,4.321830484688471e-21,7.307975275783488e-20,-7.074276396339372e-22,9.554970050753159e-22,1.7923496692786896e-19,-2.1761335206147044e-18,8.83152628806738e-22,-2.547716286663325e-22,1.9186329197099832e-18,5.896893038708107e-26,5.883322106783409e-23,2.5410748119426797e-07,2.0352662555204288e-07,2.0315942650170922e-07,1.9667607195680185e-07,1.0796490209540877e-07,3.535956945612374e-10,6.8417492509208154e-09,7.837378219128753e-08,2.1881984900097536e-07,-3.052899383258756e-07,2.976257336806342e-10,2.029250240606678e-07,2.0291867403682878e-07,6.350023834711662e-12,6.350023834711604e-12,1.3603355593189792e-11,8.804344140102222e-12,1.7187941265166757e-08,1.6309386774850723e-08,9.009621900492667e-10,0.044124852254488756,0.292468597534722,99.70129140922853,0.006239993236750825,0.9385143833327295,2.2570199895696243e-07,0.04258051160385531,0.01890487936141627,-5.0452261306532655
9999,1050,101325.0,0.1350993521198025,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999915839096,0.0,0.0,0.019999545733683826,0.05000053905750112,5.299856125256083e-10,3.613120581118443e-07,0.0009996375179726763,9.702489679517246e-12,1.9367338574940352e-07,0.9384824412962428,0.042582502840759234,1.7307466407342518e-06,8.05855608818804e-09,0.018904200192918236,1.1861005202252392e-08,2.867980614436753e-05,1.9815462657707575e-07,2.349749165635536e-19,3.3369720923636903e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.541256591057722e-07,3.053112668195343e-07,2.9767182376546693e-10,2.0293460189243568e-07,-2.035408445444679e-07,5.4495022689460685e-12,7.84633398367755e-21,6.406348408100688e-20,-3.857674724501818e-22,-1.0974618777047295e-21,-4.4771115111515683e-20,2.7388810349467798e-18,2.694670092362199e-22,4.0035541647566535e-22,-2.765206264736433e-18,7.92445489174336e-25,3.081247781760028e-23,2.541256591057722e-07,2.035408445444679e-07,2.0317360835469348e-07,1.9668959870131085e-07,1.0797111140522072e-07,3.5363192241375487e-10,6.8424409114945035e-09,7.838084908858567e-08,2.188333156643464e-07,-3.053112668195343e-07,2.9767182376546693e-10,2.0294005139471247e-07,2.0293460189243568e-07,5.449502268946861e-12,5.4495022689460685e-12,1.3604267405414569e-11,8.804931707045018e-12,1.7188884050705585e-08,1.631026401988925e-08,9.010292299287619e-10,0.0362482027323717,0.29249345450208203,99.7021518440559,0.0053547014420042135,0.938511217924104,1.9367932434420622e-07,0.04258380854535607,0.018904779851215532,-5.130653266331658
9999,1050,101325.0,0.20022003718155845,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999432053688,0.0,0.0,0.019999693448969832,0.05000036376941713,3.576930045712956e-10,2.4382554474734004e-07,0.0009997553880789311,4.927540056531049e-12,1.4575412710921818e-07,0.9384777020358668,0.0425874362716823,1.7308214395304906e-06,8.059442934062077e-09,0.018904051235170933,1.186228664839699e-08,2.8682435720230324e-05,1.9815237290495048e-07,1.2317194266488815e-19,3.337189100566811e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.541528609390162e-07,3.05343183066957e-07,2.9774080178939577e-10,2.029584371570783e-07,-2.035621220480713e-07,4.1016450099157795e-12,-9.067723511455348e-21,-4.849263623030869e-20,4.613971451555307e-22,-9.724542076326532e-22,-2.5969319078295737e-18,-6.3906518287968825e-18,1.073105286074164e-22,-1.9852334701272662e-22,9.045934372123874e-18,-2.0534112471775355e-24,-3.277703177241372e-23,2.541528609390162e-07,2.035621220480713e-07,2.0319483028212085e-07,1.9670984027378672e-07,1.0798040288978513e-07,3.5368613670348427e-10,6.843475965937713e-09,7.839142435791158e-08,2.1885346706584703e-07,-3.05343183066957e-07,2.9774080178939577e-10,2.0296253880207912e-07,2.029584371570783e-07,4.101645009913726e-12,4.1016450099157795e-12,1.360563184389076e-11,8.805810943726698e-12,1.7190294802971618e-08,1.6311576696156174e-08,9.011295496030986e-10,0.024461192106887616,0.29253065235316517,99.70343947709075,0.004029870556070026,0.9385064810585155,1.4575859675331962e-07,0.04258874224282083,0.018904630940066926,-5.301507537688442
9999,1050,101325.0,0.2437444150122212,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999533449024,0.0,0.0,0.01999974817845901,0.05000029882426075,2.938465492084633e-10,2.0029539696724078e-07,0.0009997990595796524,3.5547547610823525e-12,1.2799966470046367e-07,0.9384759461176484,0.042589264131005576,1.7308491511692288e-06,8.059771511489887e-09,0.018903996045800085,1.186276142470013e-08,2.868340996409205e-05,1.9815153791304636e-07,9.070705558954599e-20,3.3372694994508655e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.541629392109023e-07,3.0535500799341175e-07,2.9776636050000536e-10,2.0296726825785926e-07,-2.035700053267366e-07,3.6021739596030782e-12,-4.29640800944632e-21,-1.7066059525949043e-19,4.4635845231969115e-23,-7.517003816575639e-22,-3.725467998161116e-20,3.4635177213228337e-18,-2.489167408931056e-22,-1.290401755582723e-22,-3.250240160519152e-18,-1.3122606495042903e-24,2.254067169207e-23,2.541629392109023e-07,2.035700053267366e-07,2.0320269296568238e-07,1.9671733972515162e-07,1.0798384530151849e-07,3.53706223728856e-10,6.843859464925349e-09,7.839534255510871e-08,2.1886093302847448e-07,-3.0535500799341175e-07,2.9776636050000536e-10,2.0297087043181451e-07,2.0296726825785926e-07,3.602173959601766e-12,3.6021739596030782e-12,1.3606137362584356e-11,8.806136697141226e-12,1.7190817470146983e-08,1.631206302628266e-08,9.011667179240227e-10,0.020094042034761103,0.2925444345516612,99.7039165627806,0.0035390026677267396,0.938504726027545,1.28003590020907e-07,0.042590570200904676,0.018904575767960397,-5.386934673366833
9999,1050,101325.0,0.3612342699709423,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999685172114,0.0,0.0,0.01999983007221729,0.050000201644660826,1.9829972397872843e-10,1.351590026925277e-07,0.0009998644067072098,1.9008746315343823e-12,1.0143294497185943e-07,0.9384733186814348,0.042591999214987145,1.7308906152920582e-06,8.06026316917125e-09,0.01890391346436681,1.1863471842002612e-08,2.868486772953632e-05,1.9815028849237143e-07,5.1175605189014165e-20,3.337389799145622e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5417801951301824e-07,3.053727017708445e-07,2.978046068595253e-10,2.0298048253809714e-07,-2.035818011823971e-07,2.8547151300827843e-12,1.0705659869964682e-21,-3.0728105395119867e-19,-6.234999075121322e-22,1.670904837357116e-22,3.2031253810071577e-19,-2.2842361005080344e-18,-2.737014631141525e-22,2.514629062161204e-22,2.2708870597826537e-18,1.2561189966015213e-25,-1.8694281843698425e-22,2.5417801951301824e-07,2.035818011823971e-07,2.0321445800733962e-07,1.9672856124478872e-07,1.0798899616340413e-07,3.537362809632441e-10,6.8444333131640045e-09,7.840120548841421e-08,2.1887210435710558e-07,-3.053727017708445e-07,2.978046068595253e-10,2.0298333725322827e-07,2.0298048253809714e-07,2.85471513008291e-12,2.8547151300827843e-12,1.3606893773979429e-11,8.806624124343461e-12,1.7191599530258484e-08,1.6312790714688702e-08,9.012223334682874e-10,0.013559329279017908,0.2925650575153124,99.70463045297383,0.002804489510857238,0.9385020999189144,1.0143605573230342e-07,0.04259330543267041,0.018904493212359513,-5.557788944723617
9999,1050,101325.0,0.5353566677410719,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999787559136,0.0,0.0,0.019999885335886373,0.05000013606593896,1.3381521057775526e-10,9.120314001676793e-08,0.0009999085042499273,1.0559711316348971e-12,8.350510979175713e-08,0.9384715456371722,0.04259384490202872,1.7309185949362235e-06,8.060594947045499e-09,0.01890385773695355,1.1863951241431314e-08,2.868585143955119e-05,1.981494453622511e-07,3.062791299622371e-20,3.337470977169872e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5418819589742515e-07,3.053846417242108e-07,2.9783041762320544e-10,2.0298939980338334e-07,-2.035897611554912e-07,2.350258403173793e-12,-1.2666877637346635e-21,-8.719807145288997e-20,4.273781307739369e-22,-1.0838133975976043e-21,5.643723910919883e-20,-8.909516055694357e-18,-8.724849069616449e-22,3.672681919735443e-22,8.942601832630407e-18,2.3547182476485114e-25,3.4534790574088905e-23,2.5418819589742515e-07,2.035897611554912e-07,2.0322239718681015e-07,1.9673613364103244e-07,1.0799247197680712e-07,3.537565644180142e-10,6.844820561358949e-09,7.840516191507669e-08,2.1887964282880055e-07,-3.053846417242108e-07,2.9783041762320544e-10,2.0299175006178525e-07,2.0298939980338334e-07,2.3502584031740285e-12,2.350258403173793e-12,1.3607404206547819e-11,8.806953044145184e-12,1.7192127263551456e-08,1.6313281757302948e-08,9.012598634991627e-10,0.009149575007274396,0.292578974436557,99.70511220768397,0.0023088178794801227,0.9385003277705078,8.350767082327205e-08,0.0425951512194434,0.018904437502377948,-5.7286432160804015
9999,1050,101325.0,0.6517339604882421,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999825490928,0.0,0.0,0.01999990580955945,0.050000111770854935,1.0992394132237732e-10,7.491861237885755e-08,0.0009999248411582593,7.984321754701748e-13,7.686333028174273e-08,0.9384708887741869,0.04259452867711925,1.730928960373552e-06,8.060717860969499e-09,0.018903837091540164,1.186412884465268e-08,2.8686215872732758e-05,1.9814913300686593e-07,2.4269380872985726e-20,3.3375010508284966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.541919659425702e-07,3.053890651181536e-07,2.978399800684794e-10,2.029927034024091e-07,-2.0359271008002947e-07,2.1633596864099537e-12,-7.145039516700651e-21,1.846200952769353e-19,4.782570085880508e-22,-1.1049065032177067e-21,-1.8825989321303008e-18,-3.0089786660024948e-18,8.157260997737289e-23,-2.8455013071824147e-22,4.7150020766510085e-18,-4.778098948487461e-25,5.645507680674414e-23,2.541919659425702e-07,2.0359271008002947e-07,2.0322533840968663e-07,1.9673893898019647e-07,1.0799375965006363e-07,3.537640789196725e-10,6.8449640268168864e-09,7.840662766120966e-08,2.1888243558868576e-07,-3.053890651181536e-07,2.978399800684794e-10,2.029948667620884e-07,2.029927034024091e-07,2.163359686409476e-12,2.1633596864099537e-12,1.3607593305742275e-11,8.807074898566046e-12,1.7192322770638953e-08,1.6313463671606614e-08,9.012737672365872e-10,0.0075158841740747065,0.29258413029487995,99.70529068586573,0.0021251838393815674,0.9384996712394076,7.686568764429605e-08,0.0425958350314824,0.018904416863422417,-5.814070351758794
9999,1050,101325.0,0.7934096665797492,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999856650328,0.0,0.0,0.01999992262779261,0.05000009181351208,9.02976839770029e-11,6.154154522843065e-08,0.0009999382612102415,6.093132277629522e-13,7.140739347174843e-08,0.9384703491902908,0.0425950903681203,1.730937475027658e-06,8.060818829145557e-09,0.01890382013225586,1.1864274737533677e-08,2.8686515236985475e-05,1.981488764209664e-07,1.9553261492414693e-20,3.3375257548012965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5419506286041365e-07,3.053926987250239e-07,2.9784783530927025e-10,2.029954171642319e-07,-2.035951324878577e-07,2.009825921567421e-12,1.76533469364279e-21,6.282933060707777e-19,4.947852727613393e-22,-5.381843860423136e-22,1.1617798894607455e-18,-6.812262478292711e-18,-2.592290335687423e-22,3.4410713482205947e-22,5.020399536949848e-18,1.8134965577944798e-25,-2.8641128709648583e-23,2.5419506286041365e-07,2.035951324878577e-07,2.0322775448628247e-07,1.9674124343398809e-07,1.0799481740951877e-07,3.5377025177179734e-10,6.8450818777119235e-09,7.840783170742211e-08,2.188847297046297e-07,-3.053926987250239e-07,2.9784783530927025e-10,2.0299742699015524e-07,2.029954171642319e-07,2.009825921567602e-12,2.009825921567421e-12,1.3607748641679747e-11,8.807174996136998e-12,1.7192483369754953e-08,1.6313613104884108e-08,9.012851885086907e-10,0.006173878975852115,0.2925883656169794,99.70543729845758,0.0019743359254414177,0.9384991319281383,7.140958352526312e-08,0.042596396752835296,0.01890439990944291,-5.899497487437186
9999,1050,101325.0,1.0116379797662072e-06,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287942002790353,0.0,0.0,0.018792372615041752,0.0514614631502404,2.4445467114777227e-08,0.0008860640088066448,1.808543078362774e-05,4.779007062528145e-05,0.000385991979759052,0.9786324481941712,0.0007914661288964182,5.005103621457872e-07,1.5567561641051622e-10,0.020188604028193075,2.36171023341386e-10,7.659803064115583e-07,2.1777874339702806e-07,1.1535540971260648e-12,5.0065680543318045e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.061489764801846e-09,6.194534249263917e-09,1.0283478105571234e-13,3.7274066853887344e-09,-4.1296895027715545e-09,2.0103853906041844e-10,3.255846793295976e-17,-1.3418937487141491e-19,-3.8774091213423168e-25,-8.074058260341819e-23,-1.1362696438124747e-21,-5.588949371727223e-17,7.778925831948189e-24,-1.1477130999173259e-23,4.8951536259366595e-18,1.8571272202546574e-17,1.0352682353983988e-23,5.061489764801846e-09,4.1296895027715545e-09,4.127430425000824e-09,4.0901216969645446e-09,3.0265486345650604e-09,1.9720674924897706e-12,3.937976617336679e-11,6.04970919363225e-10,5.533775822940471e-09,-6.194534249263917e-09,1.0283478105571234e-13,3.928445275578893e-09,3.7274066853887344e-09,2.0103855763169061e-10,2.0103853906041844e-10,2.8701027937819137e-13,1.880396347711017e-13,4.981699488444101e-10,4.842093205690314e-10,1.4435678189517615e-11,98.19145692163724,0.004980267050213669,90.25876511532907,9.736254617620727,0.978633906034744,0.00038599255476018743,0.0007914673079207156,0.02018863410257505,-0.005025125628140693
9999,1050,101325.0,1.0718913192051264e-05,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928822638098657,0.0,0.0,0.01897146110730068,0.05124144644034757,1.9131699209128762e-07,0.000763285401938753,0.00016581422245995293,3.516341230406552e-05,0.0003292220037063956,0.9724674763445509,0.007207192156582116,8.806583175204954e-07,1.4132059788509386e-09,0.0199887539551264,2.1248089673318954e-09,6.244600223214905e-06,2.1470438873772734e-07,8.403744714164891e-13,1.2038249322538511e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.567299226250114e-08,5.575818800380646e-08,8.527221863554321e-12,3.402052216154583e-08,-3.717212533540116e-08,1.5672743701802827e-09,-9.293192615888809e-18,-9.602739731128097e-20,1.2200914035157158e-22,-1.189589118427823e-22,-1.664400847063169e-20,1.0546870447406323e-17,-6.26040014383395e-23,2.9778502051908996e-23,-6.796514510393348e-19,-4.61298361695816e-19,7.599721877830942e-24,4.567299226250114e-08,3.717212533540116e-08,3.7138026468269095e-08,3.6546865208676416e-08,2.4481374751005e-08,3.153279958010342e-11,6.235871052060617e-10,8.681489895655407e-09,4.627717142946562e-08,-5.575818800380646e-08,8.527221863554321e-12,3.558779652197162e-08,3.402052216154583e-08,1.5672743697189846e-09,1.5672743701802827e-09,2.5660675686039196e-12,1.6730215353860934e-12,4.0092606887574244e-09,3.869093004641787e-09,1.4440677321961905e-10,83.41857775400472,0.04587965731992233,91.52159540305144,8.432524939628644,0.9724746294206197,0.0003292244253298363,0.007207245169762497,0.019988900984287825,-1.0301507537688437
9999,1050,101325.0,1.1623224686798518e-07,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287907543605416,0.0,0.0,0.01877259314244769,0.05148523946472555,2.9544852059186e-09,0.0009009440994617812,2.1072026105851916e-06,4.835877572755776e-05,0.0003929013692353011,0.9793024651421453,9.326649001264117e-05,4.331355252392337e-07,1.8158075058125648e-11,0.02021062058964098,2.759036759024743e-11,9.116267043152332e-08,2.1811660049990693e-07,1.1685539228345407e-12,3.947252900190956e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.910667098856438e-10,7.233057460268033e-10,1.4279947996382839e-15,4.3545436310618585e-10,-4.822038317992309e-10,2.3373300257062413e-11,5.1265400541237245e-18,5.2088080160347e-20,-9.370405376577267e-26,-2.8941627916552607e-23,4.0669906984399284e-22,-1.0381640086073089e-17,-2.640632994136815e-25,-7.367077330550402e-25,1.671448802313923e-18,3.5311877031810486e-18,-1.4637219433067246e-24,5.910667098856438e-10,4.822038317992309e-10,4.819713085772893e-10,4.782010838602487e-10,3.605291919941784e-10,1.9898320144140844e-13,3.980752162647469e-12,6.229813991401112e-11,6.551812511151178e-10,-7.233057460268033e-10,1.4279947996382839e-15,4.5882767202097596e-10,4.3545436310618585e-10,2.337330378825012e-11,2.3373300257062413e-11,3.3540020093341024e-14,2.199577592837494e-14,5.937649989063571e-11,5.7785414381624607e-11,1.6466213050342893e-12,99.78927973894149,0.0005922785102753825,90.30504226583207,9.694365455657646,0.9793031961028311,0.0003929016625006247,9.326655962763748e-05,0.020210635675040653,0.9346733668341711
9999,1050,101325.0,1.1758495540521534,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999903272236,0.0,0.0,0.01999994779180989,0.050000061952673765,6.093116468649224e-11,4.15262595744666e-08,0.0009999583407377807,3.64142397876293e-13,6.324402791525424e-08,0.938469541847218,0.042595930788567486,1.7309502147727757e-06,8.060969900734282e-09,0.018903794757236303,1.186449302670854e-08,2.8686963153060626e-05,1.9814849250914946e-07,1.3351078190678112e-20,3.3375627173430986e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5419969655665544e-07,3.053981354264601e-07,2.978595887709077e-10,2.029994775856665e-07,-2.0359875695215247e-07,1.7800957103572007e-12,8.702955844468286e-22,-1.172611236355172e-20,7.114769068366471e-22,-1.4935779935410604e-21,-2.478058898370288e-18,-2.9964849300304942e-18,2.7302937886645316e-22,-3.6065074707312e-22,5.486376018599958e-18,-1.5489441646195609e-25,1.9645539548134407e-24,2.5419969655665544e-07,2.0359875695215247e-07,2.032313694857404e-07,1.9674469141917466e-07,1.0799640005171175e-07,3.537794878309244e-10,6.845258210690945e-09,7.840963324172224e-08,2.1888816221436895e-07,-3.053981354264601e-07,2.978595887709077e-10,2.030012576813777e-07,2.029994775856665e-07,1.7800957103570459e-12,1.7800957103572007e-12,1.360798105922956e-11,8.807324764642725e-12,1.7192723661196584e-08,1.6313836689687108e-08,9.013022773333416e-10,0.004165926221935505,0.2925947026653844,99.70565666611802,0.0017486312165981312,0.9384983249929755,6.324596762879059e-08,0.04259723721869643,0.01890437454236049,-6.070351758793969
