,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),NHO_X(10),H2O_X(11),HX(13),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],NHO_X(10) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],HX(13) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(10) + X(1) ROP [kmol/m^2 s],NHO_X(10) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,OHX Coverage,X(1) Coverage,NH3X Coverage,Residence Time (s)
9999,1220.1005025125628,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1220.1005025125628,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287680809481198,0.0,0.0,0.0190080384501985,0.05148696530473087,0.00026230674590448165,0.0004739615431989795,1.1869446228468985e-07,5.283133855106703e-07,7.456460128198503e-05,0.8500785443662409,1.890114471348431e-06,2.131997843958492e-06,3.0476691259694048e-12,0.14984161634463294,1.0646183704865736e-16,7.528661399132696e-12,3.588100580751397e-13,1.2525645936357546e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0521171537095853e-11,3.1176683042059324e-11,5.453913417933734e-12,9.854665142320893e-12,-2.0784461773445892e-11,1.0984755470725724e-14,2.8914911396405887e-19,2.1462420437856963e-19,-4.8355140879485195e-21,2.4921443636213475e-20,3.5995281343127845e-24,-1.0129505677220639e-17,6.462348535570529e-27,-3.1690435828900567e-24,2.0421021372402867e-24,9.605643936409376e-18,0.0,2.0784461773445892e-11,2.0521171537095853e-11,2.078446177344229e-11,2.0784461773442286e-11,2.029108897349516e-11,1.1341554715900355e-11,4.931981889000966e-13,4.931981888980545e-13,3.4848107000760554e-12,1.9800874733284046e-12,1.9691027178576792e-12,9.854665142320893e-12,1.7461105019582893e-16,3.4973327888314066e-17,-3.117648306332518e-11,3.117664806873144e-11,99.98813055377154,52.480680539027766,47.41361784848187,0.1057016124903761,0.8501446068008336,0.0004973690013022843,1.2607649351015717e-05,0.9994900233290178,2.132163528610871e-06,0.14985326103563784,2.032889767291538e-10,5e-09
9999,1226.1306532663316,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1226.1306532663316,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287680523764216,0.0,0.0,0.01901586286674861,0.05148697966906088,0.00027017313428462147,0.0004583517877425382,1.0806230940937534e-07,4.721034323658882e-07,6.953314833155875e-05,0.8416392970731068,1.8892241922146385e-06,2.227128045037271e-06,2.8526583394063734e-12,0.15828574002016846,1.0812840011474091e-16,7.792253329043316e-12,3.6340620537958647e-13,1.313395147427663e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.035847301829451e-11,3.1177025059069146e-11,5.6174724843180665e-12,9.530105708494689e-12,-2.0784682838371183e-11,9.816031664588724e-15,1.0772425825808324e-19,1.118380499914371e-20,-9.83280055068476e-21,-1.6005115813101149e-19,-3.618915179919496e-24,7.72449199197085e-19,0.0,2.6624080794758116e-23,-3.2828730560698286e-24,-7.214930381568343e-19,0.0,2.0784682838371183e-11,2.035847301829451e-11,2.0784682838374802e-11,2.0784682838374802e-11,2.028787404967937e-11,1.0963527917583085e-11,4.966257006241584e-13,4.96625700627441e-13,3.6972407139910776e-12,1.9300478019915777e-12,1.920231770326989e-12,9.530105708494689e-12,1.830880446486105e-16,3.785189815740164e-17,-3.1176803397633306e-11,3.117698720717099e-11,99.98919376905907,54.05396420492818,45.851581318309655,0.09445447676216469,0.841700518815758,0.00043909064345241727,1.193014678739778e-05,0.999548979191746,2.22729004871331e-06,0.1582972538941933,1.8014078405124466e-10,5e-09
9999,1232.1608040201006,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1232.1608040201006,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928768026694722,0.0,0.0,0.0190235424415694,0.0514869924713327,0.0002778903627801527,0.0004430279085749546,9.857833521070909e-08,4.2154268549744636e-07,6.479662896336575e-05,0.8329081301707719,1.8857299559296192e-06,2.32427419020844e-06,2.6733179006859853e-12,0.16702148739103084,1.0988709001182576e-16,8.05146917120227e-12,3.6752234222463773e-13,1.3757939949395576e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.019878751427116e-11,3.1177346465708484e-11,5.7779301923301325e-12,9.211489928576297e-12,-2.078488003037431e-11,8.764766742895702e-15,1.7819675388102229e-19,-5.784293077824327e-21,5.3276170821708136e-21,2.308646358636283e-19,1.1762443687018698e-22,2.6127028448543348e-17,-2.261821987449685e-26,1.1690704045209176e-23,-1.7060600133906192e-24,-2.6535760742469383e-17,0.0,2.078488003037431e-11,2.019878751427116e-11,2.0784880030256685e-11,2.0784880030256707e-11,2.0284640583702736e-11,1.0588631241854483e-11,5.000475562228488e-13,5.00047556224555e-13,3.9095062677670385e-12,1.877188691305989e-12,1.868423924563093e-12,9.211489928576297e-12,1.91890319431576e-16,4.093677964665738e-17,-3.117708710284866e-11,3.1177305528928834e-11,99.99014216647893,55.59743654944704,44.318225539460556,0.08433791109240259,0.832964820227119,0.00038779902287096763,1.1285837643212387e-05,0.9996009151234865,2.324432386809045e-06,0.16703285534049417,1.5999444512701724e-10,5e-09
9999,1238.1909547738694,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1238.1909547738694,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287680036476504,0.0,0.0,0.019031060001156928,0.051487003902454434,0.0002854416747074868,0.0004280245186139596,9.010582980862024e-08,3.7614958712572973e-07,6.0344523839792626e-05,0.8238885330987749,1.8797684572718044e-06,2.4233307266065794e-06,2.508242797198277e-12,0.17604537956037775,1.1174097686136039e-16,8.305838500437062e-12,3.711647818724545e-13,1.4397066384013269e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0042471629284735e-11,3.117758916123646e-11,5.934938134836849e-12,8.899538031292625e-12,-2.078505619148903e-11,7.82094811951454e-15,-9.7249827277173e-21,-1.3454738898028552e-21,4.097148762494105e-21,5.7349499670422716e-21,-8.316719447852492e-23,4.878069851820905e-18,4.846761401677897e-26,-4.746443538082751e-24,-6.203854594147708e-25,-4.876743002419581e-18,0.0,2.078505619148903e-11,2.0042471629284735e-11,2.0785056191572202e-11,2.0785056191572147e-11,2.028139152171459e-11,1.021812423094228e-11,5.034636430602252e-13,5.034636430608457e-13,4.120709230520878e-12,1.822049852435485e-12,1.8142289043159704e-12,8.899538031292625e-12,2.0102680208281352e-16,4.424046794028497e-17,-3.1177339017223436e-11,3.117754492076852e-11,99.99098941701914,57.10774200971204,42.81700249859901,0.07525549168893854,0.8239409884862048,0.00034265711711923115,1.0673976683128214e-05,0.9996466688919549,2.4234850153811264e-06,0.17605658802877985,1.4242671765955417e-10,5e-09
9999,1244.2211055276382,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1244.2211055276382,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287679829955916,0.0,0.0,0.019038400468796488,0.05148701412788784,0.0002928123753431128,0.0004133720390153392,8.25256298536238e-08,3.3546773557803113e-07,5.6165875338397105e-05,0.8145850673230368,1.8714872685355488e-06,2.5241825749212047e-06,2.3561650497290846e-12,0.18535286604865514,1.1369319826908182e-16,8.55496484203714e-12,3.7434322558415556e-13,1.5050718406723626e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9889838216648366e-11,3.1177858976887877e-11,6.088190777324467e-12,8.594882313186279e-12,-2.078521379963083e-11,6.975086252608435e-15,-2.4156125701582804e-19,-1.3875473007493712e-18,1.2003392352167445e-21,-7.399461979122027e-20,-3.4570656608461317e-22,3.9942175813736067e-17,2.5849394142282115e-26,-4.414844278851287e-25,-2.5590900200859294e-24,-3.8239924288519664e-17,0.0,2.078521379963083e-11,1.9889838216648366e-11,2.0785213799976532e-11,2.0785213799976512e-11,2.0278129435629557e-11,9.853161439034464e-12,5.06873857800129e-13,5.068738578026881e-13,4.330012638364943e-12,1.7651532252121335e-12,1.7581781389595249e-12,8.594882313186279e-12,2.1050654726456974e-16,4.7776065798907126e-17,-3.117756245435053e-11,3.117781120082208e-11,99.99174743701464,58.58193969528882,41.35094445746447,0.06711584724671128,0.8146335725983256,0.00030292649625411286,1.0093728222447623e-05,0.9996869797628156,2.5243328798747166e-06,0.18536390306879447,1.2707802002738243e-10,5e-09
9999,1250.2512562814072,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1250.2512562814072,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.92876796451472,0.0,0.0,0.019045550914311784,0.051487023291240296,0.00029998988403146204,0.00039909659482119977,7.573372505173725e-08,2.990671500521178e-07,5.224937315419728e-05,0.8050033782753307,1.8610418764881245e-06,2.626705465181596e-06,2.215939350830141e-12,0.19493831277104026,1.1574696873916367e-16,8.798523989383448e-12,3.770703271045156e-13,1.5718217413941834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.974115803552584e-11,3.117805097562453e-11,6.2374265413234716e-12,8.29806539711579e-12,-2.0785355018055676e-11,6.218240942981316e-15,5.726031572653499e-20,-1.4606419879946716e-19,-8.51484293704958e-22,-1.0586109804692192e-20,-6.135999934524218e-24,1.8543484233090594e-17,1.2924697071141055e-26,4.9912049888674854e-24,-7.237830359838992e-25,-1.8443240909454632e-17,0.0,2.0785355018055676e-11,1.974115803552584e-11,2.078535501806181e-11,2.0785355018061803e-11,2.0274856571457248e-11,9.494782353010717e-12,5.102781078645059e-13,5.102781078652297e-13,4.536649775766611e-12,1.7069950064998421e-12,1.7007767655568608e-12,8.29806539711579e-12,2.2033873505428093e-16,5.1557305302802765e-17,-3.117776063634326e-11,3.1177999418319224e-11,99.99242662749481,60.017512838556,39.92265425549215,0.059832905951855676,0.8050482051692749,0.0002679559149010867,9.544175337987782e-06,0.9997224998983967,2.6268517341917486e-06,0.194949167978991,1.1364233105049445e-10,5e-09
9999,1256.281407035176,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1256.281407035176,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287679479969078,0.0,0.0,0.019052500554101126,0.05148703151733427,0.0003069637363681832,0.00038522001097584813,6.963920862601322e-08,2.6654510411655834e-07,4.85834471129929e-05,0.7951501985552281,1.8485928801546646e-06,2.730766362628661e-06,2.0865303065748404e-12,0.20479499874488016,1.1790558839564364e-16,9.036261040119116e-12,3.79361245217923e-13,1.6398820337584722e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.959665351676911e-11,3.1178256244812656e-11,6.3824278497922515e-12,8.009541838230109e-12,-2.0785481736030853e-11,5.542038665064667e-15,1.198108291138391e-19,4.473253036711435e-19,1.0145568122386786e-21,-2.888602647559774e-20,6.01483089948227e-23,3.308708848260913e-17,1.615587133892632e-26,6.397119205039613e-24,-5.841963076155758e-24,-3.362641388675828e-17,0.0,2.0785481736030853e-11,1.959665351676911e-11,2.07854817359707e-11,2.0785481735970682e-11,2.0271574890939192e-11,9.143904989296856e-12,5.136763123559194e-13,5.136763123617613e-13,4.739930544839638e-12,1.6480393436176785e-12,1.6424973049526138e-12,8.009541838230109e-12,2.305326691763627e-16,5.55985702180954e-17,-3.117793648715937e-11,3.1178200646242444e-11,99.9930360791374,61.41236434128984,38.53430960384477,0.05332605486539817,0.7951916057196641,0.0002371712511543394,9.024330555252704e-06,0.9997538044081045,2.7309085663180007e-06,0.20480566337176967,1.0185876729390371e-10,5e-09
9999,1262.3115577889448,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1262.3115577889448,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287679332495044,0.0,0.0,0.019059240707469317,0.0514870389148309,0.0003137255425327853,0.00037175989661625167,6.416251997725822e-08,2.375265263901404e-07,4.515636290989628e-05,0.7850333419736477,1.8343034088850273e-06,2.8362239824447114e-06,1.967001092429003e-12,0.2149151219522321,1.2017245088688406e-16,9.26798641236534e-12,3.812331987758376e-13,1.7091722024673763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9456503912878602e-11,3.117851383078837e-11,6.523020260753919e-12,7.729678191731227e-12,-2.07855956076198e-11,4.9386808980997e-15,-4.562449618529518e-19,-2.0740710652530244e-18,-1.0856184931023027e-20,1.4307863792700074e-19,-3.1523982391366596e-22,1.2288883347841208e-16,-9.693522803355792e-27,-1.5552802954102963e-24,2.481541837659083e-24,-1.204904255864483e-16,0.0,2.07855956076198e-11,1.9456503912878602e-11,2.0785595607935037e-11,2.0785595607935047e-11,2.0268286107550263e-11,8.801323011411713e-12,5.170684026111404e-13,5.170684026086589e-13,4.939245263117915e-12,1.5887136785341042e-12,1.5837749976360045e-12,7.729678191731227e-12,2.410977752021309e-16,5.991491844048956e-17,-3.117809232766914e-11,3.117845391586993e-11,99.99358374800228,62.76481306772293,37.18766670836555,0.04752022391151293,0.7850715748416899,0.00021006661294594177,8.533147476658848e-06,0.9997814002304269,2.8363621128545434e-06,0.21492558879619725,9.150454786892781e-11,5e-09
9999,1268.3417085427134,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1268.3417085427134,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287679200949808,0.0,0.0,0.019065764716113813,0.05148704557847345,0.00032026890867374114,0.0003587298038334525,5.9233935913520417e-08,2.1166398892852558e-07,4.1956317042591896e-05,0.7746616881491339,1.818336802472813e-06,2.942929390599913e-06,1.856503357420198e-12,0.2252898146500749,1.2255105039809207e-16,9.493571098967471e-12,3.8270503623926866e-13,1.7796058224598682e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9320851498284396e-11,3.117856701022989e-11,6.6590708327139175e-12,7.458754459606452e-12,-2.0785698083684077e-11,4.4009438844376504e-15,6.975144777597287e-20,4.049177182195045e-19,1.0981048813840187e-21,-1.412511178456921e-20,3.7374992755472147e-23,1.9416020741905293e-17,-4.200526548120844e-26,-4.188763054302188e-24,-1.7836081958174656e-24,-1.9877694255858302e-17,0.0,2.0785698083684077e-11,1.9320851498284396e-11,2.0785698083646702e-11,2.0785698083646747e-11,2.0264991717789216e-11,8.467705862527781e-12,5.204543222629806e-13,5.204543222647642e-13,5.134066121163708e-12,1.5294056554346473e-12,1.5250047115502096e-12,7.458754459606452e-12,2.5204359873645643e-16,6.452210263601196e-17,-3.1178230566834267e-11,3.1178502488127264e-11,99.99407660640864,64.07358394808001,35.88407016695882,0.042345884961157855,0.7746969789055642,0.00018619646175190244,8.069532856041892e-06,0.9998057339971531,2.943063459711506e-06,0.22530007803097607,8.238910866062374e-11,5e-09
9999,1274.3718592964826,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1274.3718592964826,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287679083704484,0.0,0.0,0.01907206783397917,0.05148705159100626,0.0003265893285872652,0.0003461394463846734,5.479227360664585e-08,1.8863732064965296e-07,3.8971527855383145e-05,0.7640451575117585,1.8008545785840938e-06,3.0507266865554786e-06,1.7542682312152442e-12,0.23590916827635275,1.2504498774070086e-16,9.71294140252318e-12,3.8379682927088327e-13,1.8510909169418151e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9189790842521e-11,3.1178726315114355e-11,6.790485872421725e-12,7.196974322786409e-12,-2.078579043503781e-11,3.922170593942991e-15,2.268901328711689e-20,-4.2494633286413046e-19,3.699014374430759e-21,-1.17811053895381e-19,-1.876245962074869e-22,4.11199178510981e-17,9.693522803355792e-27,2.3473925697382673e-23,-3.825710333057753e-24,-4.060338051026767e-17,0.0,2.078579043503781e-11,1.9189790842521e-11,2.0785790435225428e-11,2.0785790435225425e-11,2.0261693028254013e-11,8.143601768203037e-12,5.238340271443374e-13,5.238340271481631e-13,5.323946593139889e-12,1.4704614498757781e-12,1.4665392792818351e-12,7.196974322786409e-12,2.633798035976798e-16,6.943659773507347e-17,-3.117835289533251e-11,3.117865687851662e-11,99.99452077263933,65.33776910923788,34.62449193047434,0.03773896028778515,0.7640777251673705,0.00016516862749057067,7.632358683975966e-06,0.9998271990063905,3.050856724701938e-06,0.23591922397590478,7.434917026485265e-11,5e-09
9999,1280.4020100502514,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1280.4020100502514,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678979270692,0.0,0.0,0.019078147094631927,0.051487057024816825,0.0003326840528560747,0.00033399496395722264,5.0783774126590094e-08,1.6815289454184374e-07,3.6190320289070017e-05,0.7531946767218084,1.7820146981474144e-06,3.159453762075903e-06,1.6595983065154443e-12,0.2467622679470997,1.2765797552410743e-16,9.926073370323323e-12,3.8452949742825316e-13,1.9235303722142133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9063384910629567e-11,3.117882696392596e-11,6.917208213977084e-12,6.944465049665491e-12,-2.0785873780187996e-11,3.496255902121272e-15,-2.1641883249422738e-19,-1.9490996748056268e-18,7.443079396090114e-21,2.1103982358532743e-20,-2.4446418275209753e-22,1.844105301673443e-17,6.462348535570529e-27,-1.7195703607977967e-23,1.4992648602523627e-24,-1.630382142551188e-17,0.0,2.0785873780187996e-11,1.9063384910629567e-11,2.0785873780432454e-11,2.0785873780432448e-11,2.0258391179467896e-11,7.829442690253102e-12,5.272074848117399e-13,5.272074848102408e-13,5.5085191280625194e-12,1.4121853418166854e-12,1.4086890859145644e-12,6.944465049665491e-12,2.751161700108298e-16,7.467561816109014e-17,-3.117846086831636e-11,3.1178752288307805e-11,99.99492162258733,66.55681851527282,33.40954079293907,0.03364069178808848,0.7532247272831298,0.00014663810799965982,7.220473918901497e-06,0.999846141411357,3.159579816284667e-06,0.24677211313705383,6.724459849015552e-11,5e-09
9999,1292.462311557789,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1292.462311557789,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678803545201,0.0,0.0,0.019089630177059263,0.05148706640226845,0.00034419331130073504,0.00031105210928154044,4.388270572622543e-08,1.3376286414630566e-07,3.119293389049921e-05,0.7308403293657871,1.740867683154662e-06,3.3790228074053163e-06,1.4904795862348944e-12,0.26912128693653925,1.3325653674641856e-16,1.0333741211257254e-11,3.850033784936569e-13,2.0708610831895286e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8824621942086124e-11,3.1178505421359754e-11,7.156510282751477e-12,6.4674340237652956e-12,-2.0786017268412985e-11,2.7812141644453236e-15,2.5332491481657785e-19,2.419424851731081e-18,-2.636309430531029e-21,1.4211869278140551e-19,1.251207611714488e-22,-5.232223710462625e-16,-3.554291694563791e-26,-4.878063402397066e-25,2.6366382025127757e-24,5.204100116479755e-16,0.0,2.0786017268412985e-11,1.8824621942086124e-11,2.0786017268287858e-11,2.0786017268287894e-11,2.0251781855753934e-11,7.232148319680242e-12,5.339355834547923e-13,5.339355834521556e-13,5.8606418708737366e-12,1.2986496260421867e-12,1.2958684118777416e-12,6.4674340237652956e-12,2.9982907965892983e-16,8.619995934342684e-17,-3.1178639802332396e-11,3.117841922140041e-11,99.9956117294274,68.85888986517116,31.11434970100361,0.02676043382520844,0.7308659130894456,0.00011589241961275876,6.46791894390869e-06,0.9998776396559057,3.3791410931406086e-06,0.26913070776946124,5.5376415132530185e-11,5e-09
9999,1298.4924623115578,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1298.4924623115578,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678729914812,0.0,0.0,0.01909503558652235,0.05148707045057233,0.000349609768109078,0.0003002508987382832,4.09117184251896e-08,1.1939285819804766e-07,2.8954581953059253e-05,0.7193629062384327,1.7188471489670936e-06,3.489517264824645e-06,1.4149326390825345e-12,0.2806007852659937,1.3625012893029088e-16,1.052842720186834e-11,3.84787808178921e-13,2.1455368783557125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8712225765735692e-11,3.1179243798359196e-11,7.269129986294154e-12,6.242854469457699e-12,-2.0786079041228806e-11,2.4824312272058785e-15,-2.61694465175399e-19,-3.689704870226781e-18,-1.3991586385717568e-21,4.0133906720700684e-20,-1.9107225915121382e-22,1.2916914548163966e-16,4.200526548120844e-26,1.7433851248933325e-23,-4.3943970041879595e-24,-1.252563028896865e-16,0.0,2.0786079041228806e-11,1.8712225765735692e-11,2.078607904141988e-11,2.078607904141984e-11,2.0248476003721363e-11,6.949362708515963e-12,5.372902119317427e-13,5.372902119361371e-13,6.027813704832494e-12,1.2437987126888665e-12,1.2413162814616604e-12,6.242854469457699e-12,3.128257492967825e-16,9.252365192268862e-17,-3.1178713192655085e-11,3.1179151274707267e-11,99.9959088281575,69.94229050901683,30.033823974230923,0.02388551675224682,0.7193865157688893,0.00010317653654208538,6.1249268237811634e-06,0.9998906985315923,3.4896317909746985e-06,0.2806099945993197,5.041960176719588e-11,5e-09
9999,1304.5226130653266,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1304.5226130653266,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678664402392,0.0,0.0,0.019100219990263425,0.0514870741313972,0.0003548040537653152,0.0002898905351418372,3.821571892323936e-08,1.0663347397045133e-07,2.687557114234639e-05,0.7077042883967355,1.696040628172252e-06,3.6002483954237885e-06,1.3447437689368004e-12,0.2922613189933815,1.393788137819805e-16,1.0717164467327604e-11,3.8429906237378493e-13,2.220737270936248e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8604430035385963e-11,3.117921409415965e-11,7.377130274780601e-12,6.027440235155867e-12,-2.078613509694612e-11,2.217136531508957e-15,4.874912926706619e-20,7.765862396331923e-21,-9.561297497763051e-21,-5.769512878929909e-21,-2.66862682776385e-23,1.1404655766809184e-17,4.52364397489937e-26,7.274181070351575e-24,-2.4298430493745184e-24,-1.1445818148170896e-17,0.0,2.078613509694612e-11,1.8604430035385963e-11,2.0786135096972808e-11,2.0786135096972763e-11,2.0245170267697565e-11,6.6772397030987504e-12,5.406385664381346e-13,5.406385664405644e-13,6.188909425677793e-12,1.1904379856343183e-12,1.1882208491028094e-12,6.027440235155867e-12,3.2626282978952184e-16,9.924864537294152e-17,-3.117877713686634e-11,3.117911484551428e-11,99.9961784281077,70.98125990497113,28.99740725440848,0.02133284062040288,0.7077260809540544,9.194834308699497e-05,5.802597635699939e-06,0.9999022490546766,3.6003592589875766e-06,0.29227031868668657,4.600719395893163e-11,5e-09
9999,1310.5527638190954,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1310.5527638190954,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678606109452,0.0,0.0,0.01910518697896117,0.05148707748281845,0.00035977988620541565,0.00027996396948272174,3.576600313643006e-08,9.530558391859727e-08,2.494572065330025e-05,0.6958795996880957,1.6725721177308506e-06,3.7110365282345083e-06,1.2794796238673503e-12,0.3040877746226675,1.4264691181151284e-16,1.0900095371999543e-11,3.835579836819585e-13,2.296347374122717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8501153449426537e-11,3.117940685716907e-11,7.480588452343576e-12,5.821045912407812e-12,-2.0786186031796715e-11,1.981605636796306e-15,1.5991990622928868e-20,3.6282624500883155e-19,-1.2621414611502114e-20,-9.127701363385773e-20,3.1487793239567395e-23,1.274889183898649e-16,1.615587133892632e-26,3.212607637519982e-23,-6.048758229294015e-24,-1.2776389577907392e-16,0.0,2.0786186031796715e-11,1.8501153449426537e-11,2.0786186031765227e-11,2.078618603176521e-11,2.0241865219390077e-11,6.415750884202674e-12,5.43980661686202e-13,5.439806616922507e-13,6.343884440485249e-12,1.1386856174951234e-12,1.136704011858327e-12,5.821045912407812e-12,3.401506568096158e-16,1.0639624286490714e-16,-3.1178832546373617e-11,3.1179300460926213e-11,99.99642339968636,71.97653713032514,28.004396306582503,0.01906656309235231,0.6958997213868595,8.202742531864206e-05,5.499812428111175e-06,0.9999124727580461,3.7111438346696396e-06,0.30409656746930575,4.207231402618083e-11,5e-09
